longitude,latitude,septic_id,septic_capacity,steel_id,steel_capacity,houses
36.3328563777,32.287078278,D9-B8-T8,8,,,"D9-B8-H22,D9-B8-H23,D9-B8-H24,D9-B8-H29,D9-B8-H30"
36.3331985418,32.2872757553,D9-B8-T9,8,,,"D9-B8-H25,D9-B8-H27,D9-B8-H28,D9-B8-H33,D9-B8-H34-1,D9-B8-H34"
36.333462119,32.2871420211,D9-B8-T10,8,,,"D9-B8-H31,D9-B8-H32,D9-B8-H35,D9-B8-H36,D9-B8-H37,D9-B8-H38,D9-B8-H39,D9-B8-H40,D9-B8-H41,D9-B8-H42,D9-B8-H43,D9-B8-H44,D9-B8-H45,D9-B8-H46"
36.3338188755,32.2870374537,D9-B8-T11,8,,,"D9-B8-H47,D9-B8-H48,D9-B8-H49,D9-B8-H50,D9-B8-H51,D9-B8-H53,D9-B8-H54,D9-B8-H55,D9-B8-H56"
36.3344464433,32.2872320599,D9-B8-T12,4,,,
36.3341364007,32.2870970772,D9-B8-T13,4,,,
36.3340902476,32.2869709887,D9-B8-T14,4,,,
36.3340316724,32.2868692303,D9-B8-T15,4,,,
36.3339562066,32.286682092,D9-B8-T16,4,,,
36.3340999554,32.2868621815,D9-B8-T17,8,,,"D9-B8-H53,D9-B8-H54"
36.3344232429,32.286874428,D9-B8-T18,8,,,
36.3345381148,32.2868008163,D9-B8-T19,4,,,
36.3288070859,32.2874477399,D9-B9-T1,8,,,"D9-B9-H1,D9-B9-H2,D9-B9-H3,D9-B9-H4,D9-B9-H5,D9-B9-H6,D9-B9-H7,D9-B9-H8,D9-B9-H9"
36.3293205714,32.2876932981,D9-B9-T2,4,,,
36.3291021465,32.2874413682,D9-B9-T3,8,,,"D9-B9-H10,D9-B9-H11,D9-B9-H12,D9-B9-H13,D9-B9-H14,D9-B9-H15,D9-B9-H17"
36.3293657637,32.2876316061,D9-B9-T4,2,,,D9-B9-H16
36.3293783426,32.2873345331,D9-B9-T5,8,,,"D9-B9-H19,D9-B9-H20,D9-B9-H21,D9-B9-H22,D9-B9-H23,D9-B9-H24,D9-B9-H25,D9-B9-H26"
36.3295067241,32.2872299649,D9-B9-T6,8,,,"D9-B9-H27,D9-B9-H28,D9-B9-H29,D9-B9-H30,D9-B9-H31,D9-B9-H32,D9-B9-H33"
36.3297780459,32.2872171216,D9-B9-T7,8,,,"D9-B9-H34,D9-B9-H35,D9-B9-H36,D9-B9-H37,D9-B9-H38,D9-B9-H39,D9-B9-H40"
36.3297034957,32.2875701332,D9-B9-T8,4,,,
36.3301593127,32.2874192163,D9-B9-T9,4,,,
36.3300009314,32.2870946293,D9-B9-T10,8,,,"D9-B9-H41,D9-B9-H42,D9-B9-H43,D9-B9-H44,D9-B9-H46,D9-B9-H47,D9-B9-H48"
36.3302377025,32.2870170852,D9-B9-T11,8,,,"D9-B9-H45,D9-B9-H49,D9-B9-H50,D9-B9-H51,D9-B9-H52,D9-B9-H53,D9-B9-H54,D9-B9-H55,D9-B9-H56,D9-B9-H57,D9-B9-H58"
36.3304392692,32.2873229696,D9-B9-T12,4,,,
36.3306124685,32.2872591268,D9-B9-T13,4,,,
36.330520811,32.2869111863,D9-B9-T14,8,,,"D9-B9-H59,D9-B9-H60,D9-B9-H61,D9-B9-H62,D9-B9-H63,D9-B9-H64"
36.3306920691,32.2868981392,D9-B9-T15,8,,,"D9-B9-H65,D9-B9-H66,D9-B9-H67,D9-B9-H68,D9-B9-H69"
36.3308822891,32.2871733627,D9-B9-T16,4,,,
36.3318151918,32.2868914335,D9-B10-T1,4,,,
36.3318071302,32.286732934,D9-B10-T2,8,,,"D9-B10-H8,D9-B10-H9,D9-B10-H10,D9-B10-H11,D9-B10-H17,D9-B10-H18,D9-B10-H19"
36.3314491202,32.2866455431,D9-B10-T3,8,,,"D9-B10-H1,D9-B10-H2,D9-B10-H3,D9-B10-H4,D9-B10-H7"
36.3316231051,32.2864221105,D9-B10-T4,8,,,"D9-B10-H5,D9-B10-H6,D9-B10-H12,D9-B10-H13"
36.3319241752,32.2863475866,D9-B10-T5,8,,,"D9-B10-H14,D9-B10-H15,D9-B10-H16,D9-B10-H21,D9-B10-H23"
36.3321872381,32.2862620202,D9-B10-T6,8,,,"D9-B10-H22,D9-B10-H24,D9-B10-H25,D9-B10-H31,D9-B10-H32"
36.332287343,32.2864674234,D9-B10-T7,8,,,"D9-B10-H20,D9-B10-H26,D9-B10-H28,D9-B10-H29,D9-B10-H30"
36.3324106589,32.2867038234,D9-B10-T8,4,,,
36.3326571578,32.2866071943,D9-B10-T9,4,,,
36.3325037847,32.2863315423,D9-B10-T10,8,,,"D9-B10-H33,D9-B10-H34,D9-B10-H35,D9-B10-H36,D9-B10-H37,D9-B10-H38,D9-B10-H39"
36.3327215207,32.2862594079,D9-B10-T11,8,,,"D9-B10-H40,D9-B10-H41,D9-B10-H42,D9-B10-H43,D9-B10-H44,D9-B10-H45,D9-B10-H46,D9-B10-H47,D9-B10-H48"
36.3331110384,32.2864591173,D9-B10-T12,4,,,
36.33295597,32.2860612282,D9-B10-T13,8,,,"D9-B10-H49,D9-B10-H50,D9-B10-H51,D9-B10-H52,D9-B10-H53,D9-B10-H55,D9-B10-H56"
36.3332127418,32.2860500662,D9-B10-T14,8,,,"D9-B10-H54,D9-B10-H57,D9-B10-H58,D9-B10-H59"
36.3335272836,32.2863316644,D9-B10-T15,8,,,"D9-B10-H60,D9-B10-H61,D9-B10-H62,D9-B10-H63,D9-B10-H76,D9-B10-H77,D9-B10-H78,D9-B10-H79"
36.3337951239,32.2862363515,D9-B10-T16,8,,,"D9-B10-H80,D9-B10-H81,D9-B10-H82,D9-B10-H83,D9-B10-H84,D9-B10-H97,D9-B10-H98,D9-B10-H99,D9-B10-H100"
36.3340310634,32.2861548357,D9-B10-T17,8,,,"D9-B10-H101,D9-B10-H102,D9-B10-H103,D9-B10-H104,D9-B10-H105,D9-B10-H106,D9-B10-H107,D9-B10-H120,D9-B10-H121,D9-B10-H122,D9-B10-H123"
36.3342785475,32.2860981234,D9-B10-T18,8,,,"D9-B10-H124,D9-B10-H127,D9-B10-H128,D9-B10-H129"
36.3341444329,32.2858108169,D9-B10-T19,8,,,"D9-B10-H130,D9-B10-H131,D9-B10-H132"
36.3286724014,32.2863394852,D9-B11-T1,8,,,"D9-B11-H4,D9-B11-H5,D9-B11-H6,D9-B11-H7,D9-B11-H8,D9-B11-H9,D9-B11-H10"
36.3288714155,32.2867310631,D9-B11-T2,8,,,"D9-B11-H1,D9-B11-H2,D9-B11-H3,D9-B11-H11,D9-B11-H12"
36.3290579408,32.2866004258,D9-B11-T3,8,,,"D9-B11-H13,D9-B11-H14,D9-B11-H15,D9-B11-H16,D9-B11-H21,D9-B11-H22,D9-B11-H23,D9-B11-H24,D9-B11-H25"
36.3289972407,32.2862412216,D9-B11-T4,8,,,"D9-B11-H17,D9-B11-H18,D9-B11-H19,D9-B11-H20,D9-B11-H30"
36.3292512986,32.2863568747,D9-B11-T5,8,,,"D9-B11-H26,D9-B11-H27,D9-B11-H28,D9-B11-H29,D9-B11-H36,D9-B11-H37,D9-B11-H38"
36.3296267848,32.2865299467,D9-B11-T6,8,,,"D9-B11-H39,D9-B11-H40,D9-B11-H41,D9-B11-H49,D9-B11-H50"
36.329259107,32.2860511136,D9-B11-T7,8,,,"D9-B11-H31,D9-B11-H32,D9-B11-H33,D9-B11-H34,D9-B11-H35"
36.3295273169,32.2860070118,D9-B11-T8,8,,,"D9-B11-H42,D9-B11-H43,D9-B11-H44,D9-B11-H45,D9-B11-H46,D9-B11-H47,D9-B11-H48,D9-B11-H54,D9-B11-H55,D9-B11-H57"
36.329688034,32.2858594088,D9-B11-T9,8,,,"D9-B11-H56,D9-B11-H58,D9-B11-H59,D9-B11-H66,D9-B11-H67,D9-B11-H68,D9-B11-H69"
36.3297896087,32.2861523927,D9-B11-T10,8,,,"D9-B11-H51,D9-B11-H52,D9-B11-H53,D9-B11-H60,D9-B11-H61,D9-B11-H62,D9-B11-H63,D9-B11-H64,D9-B11-H65"
36.3300750491,32.2860468227,D9-B11-T11,8,,,"D9-B11-H70,D9-B11-H71,D9-B11-H72,D9-B11-H73,D9-B11-H74,D9-B11-H75,D9-B11-H76,D9-B11-H77,D9-B11-H78,D9-B11-H79,D9-B11-H80,D9-B11-H81"
36.33029526,32.2859105174,D9-B11-T12,8,,,"D9-B11-H82,D9-B11-H83,D9-B11-H84,D9-B11-H85,D9-B11-H86,D9-B11-H87"
36.3312876401,32.2859751889,D9-B12-T1,2,,,D9-B12-H1
36.3314770551,32.2856353095,D9-B12-T2,8,,,"D9-B12-H2,D9-B12-H3,D9-B12-H4,D9-B12-H5,D9-B12-H6,D9-B12-H7,D9-B12-H8,D9-B12-H9"
36.3316783557,32.2854883791,D9-B12-T3,8,,,"D9-B12-H10,D9-B12-H11,D9-B12-H12,D9-B12-H13,D9-B12-H14,D9-B12-H15,D9-B12-H16,D9-B12-H17"
36.3317864705,32.2852925759,D9-B12-T4,8,,,"D9-B12-H20,D9-B12-H21,D9-B12-H22,D9-B12-H23,D9-B12-H24,D9-B12-H25"
36.3321052347,32.2853042537,D9-B12-T5,8,,,"D9-B12-H29,D9-B12-H30,D9-B12-H31,D9-B12-H32,D9-B12-H33"
36.3320918457,32.2855913373,D9-B12-T6,8,,,"D9-B12-H18,D9-B12-H19,D9-B12-H26,D9-B12-H27,D9-B12-H28,D9-B12-H34"
36.3325612813,32.2852406043,D9-B12-T7,8,,,"D9-B12-H35,D9-B12-H36,D9-B12-H37,D9-B12-H38,D9-B12-H39,D9-B12-H40,D9-B12-H41,D9-B12-H42,D9-B12-H43,D9-B12-H44,D9-B12-H45"
36.3280509743,32.2856336653,D9-B13-T1,8,,,"D9-B13-H1,D9-B13-H2,D9-B13-H3,D9-B13-H4,D9-B13-H5,D9-B13-H6,D9-B13-H7,D9-B13-H8,D9-B13-H9,D9-B13-H10"
36.3282742321,32.2854591341,D9-B13-T2,8,,,"D9-B13-H14,D9-B13-H15,D9-B13-H16,D9-B13-H17,D9-B13-H18,D9-B13-H19"
36.3284432602,32.2856219281,D9-B13-T3,8,,,"D9-B13-H11,D9-B13-H12,D9-B13-H13,D9-B13-H20,D9-B13-H21,D9-B13-H22"
36.3286539163,32.2854490554,D9-B13-T4,8,,,"D9-B13-H23,D9-B13-H24,D9-B13-H25,D9-B13-H26,D9-B13-H27,D9-B13-H28"
36.3288248161,32.285471108,D9-B13-T5,8,,,"D9-B13-H29,D9-B13-H30,D9-B13-H31,D9-B13-H32,D9-B13-H33"
36.3291129649,32.2855003879,D9-B13-T6,8,,,"D9-B13-H34,D9-B13-H35,D9-B13-H36,D9-B13-H37,D9-B13-H38,D9-B13-H39,D9-B13-H40,D9-B13-H41,D9-B13-H42"
36.3293078694,32.2853104493,D9-B13-T7,8,,,"D9-B13-H43,D9-B13-H44,D9-B13-H45,D9-B13-H46,D9-B13-H47,D9-B13-H48,D9-B13-H49,D9-B13-H52-1,D9-B13-H53"
36.329544477,32.285410221,D9-B13-T8,8,,,"D9-B13-H50,D9-B13-H51,D9-B13-H52,D9-B13-H54,D9-B13-H55,D9-B13-H56,D9-B13-H57,D9-B13-H64"
36.3294507225,32.285015908,D9-B13-T9,8,,,"D9-B13-H58,D9-B13-H59,D9-B13-H60,D9-B13-H61,D9-B13-H62,D9-B13-H63"
36.3297063909,32.2851355175,D9-B13-T10,8,,,"D9-B13-H65,D9-B13-H66,D9-B13-H67,D9-B13-H68,D9-B13-H69,D9-B13-H70"
36.3299351389,32.2850992974,D9-B13-T11,8,,,"D9-B13-H72,D9-B13-H73,D9-B13-H74,D9-B13-H75,D9-B13-H76,D9-B13-H77,D9-B13-H78,D9-B13-H79,D9-B13-H80,D9-B13-H81,D9-B13-H82"
36.331195235,32.2847616951,D9-B14-T1,8,,,"D9-B14-H1,D9-B14-H2,D9-B14-H3,D9-B14-H4,D9-B14-H5,D9-B14-H6,D9-B14-H7"
36.3314613279,32.2846742699,D9-B14-T2,8,,,"D9-B14-H6-1,D9-B14-H8,D9-B14-H14,D9-B14-H15"
36.3313511764,32.2843959571,D9-B14-T3,8,,,"D9-B14-H9,D9-B14-H10,D9-B14-H11,D9-B14-H12,D9-B14-H13"
36.331689645,32.2845970923,D9-B14-T4,8,,,"D9-B14-H16,D9-B14-H17,D9-B14-H22"
36.3315644932,32.2842741412,D9-B14-T5,8,,,"D9-B14-H18,D9-B14-H19,D9-B14-H20,D9-B14-H21"
36.3319104497,32.2844123833,D9-B14-T6,8,,,"D9-B14-H24,D9-B14-H25,D9-B14-H26,D9-B14-H27,D9-B14-H28,D9-B14-H29,D9-B14-H30"
36.3321289266,32.2843182925,D9-B14-T7,8,,,"D9-B14-H31,D9-B14-H32,D9-B14-H33,D9-B14-H34,D9-B14-H35,D9-B14-H36,D9-B14-H37"
36.3323988497,32.2842953514,D9-B14-T8,8,,,"D9-B14-H38,D9-B14-H39,D9-B14-H40,D9-B14-H41"
36.3326307721,32.2842590843,D9-B14-T9,8,,,"D9-B14-H43,D9-B14-H44,D9-B14-H45,D9-B14-H46,D9-B14-H47,D9-B14-H48"
36.3328388793,32.2841233887,D9-B14-T10,8,,,"D9-B14-H49,D9-B14-H50,D9-B14-H51,D9-B14-H52,D9-B14-H53,D9-B14-H54,D9-B14-H55"
36.3329834691,32.2840637753,D9-B14-T11,8,,,"D9-B14-H56,D9-B14-H57,D9-B14-H58,D9-B14-H59,D9-B14-H60"
36.3332821126,32.2839488987,D9-B14-T12,8,,,"D9-B14-H61,D9-B14-H62,D9-B14-H63,D9-B14-H64,D9-B14-H65"
36.3277481921,32.2850110386,D9-B15-T1,8,,,"D9-B15-H1,D9-B15-H2,D9-B15-H3,D9-B15-H4,D9-B15-H5,D9-B15-H6"
36.3280770839,32.2850700124,D9-B15-T2,8,,,"D9-B15-H7,D9-B15-H8,D9-B15-H9,D9-B15-H10,D9-B15-H11,D9-B15-H12,D9-B15-H13"
36.3283041556,32.2850361232,D9-B15-T3,8,,,"D9-B15-H14,D9-B15-H15,D9-B15-H16,D9-B15-H17,D9-B15-H18,D9-B15-H19"
36.3284942382,32.2848493354,D9-B15-T4,8,,,"D9-B15-H20,D9-B15-H21,D9-B15-H22,D9-B15-H23,D9-B15-H24"
36.3288275713,32.2848093062,D9-B15-T5,8,,,"D9-B15-H25,D9-B15-H26,D9-B15-H27,D9-B15-H28,D9-B15-H29,D9-B15-H30,D9-B15-H31"
36.3290231456,32.2847531213,D9-B15-T6,8,,,"D9-B15-H32,D9-B15-H33,D9-B15-H34,D9-B15-H35,D9-B15-H36,D9-B15-H37"
36.3292745303,32.2846426012,D9-B15-T7,8,,,"D9-B15-H38,D9-B15-H39,D9-B15-H40,D9-B15-H41,D9-B15-H42,D9-B15-H43,D9-B15-H44"
36.3292927348,32.2843662839,D9-B15-T8,8,,,"D9-B15-H45,D9-B15-H46,D9-B15-H47,D9-B15-H48,D9-B15-H49"
36.3296007282,32.2842822346,D9-B15-T9,8,,,"D9-B15-H50,D9-B15-H51,D9-B15-H52,D9-B15-H53,D9-B15-H54,D9-B15-H55,D9-B15-H56"
36.3298951195,32.2841954179,D9-B15-T10,8,,,"D9-B15-H57,D9-B15-H58,D9-B15-H59,D9-B15-H60,D9-B15-H61,D9-B15-H62,D9-B15-H63,D9-B15-H64"
36.3303088,32.2841865042,D9-B16-T1,4,,,
36.3304394543,32.2839157567,D9-B16-T2,4,,,
36.3306987478,32.2843587075,D9-B16-T3,4,,,
36.3306760817,32.2838354988,D9-B16-T4,4,,,
36.3308882867,32.2843246418,D9-B16-T5,4,,,
36.3309150268,32.2837604256,D9-B16-T6,4,,,
36.3311243877,32.2842444413,D9-B16-T7,4,,,
36.3311536214,32.2836845529,D9-B16-T8,4,,,
36.3313642271,32.284169306,D9-B16-T9,4,,,
36.3313922155,32.2836086787,D9-B16-T10,4,,,
36.3316031315,32.2840911071,D9-B16-T11,4,,,
36.3317561693,32.2837699854,D9-B16-T12,4,,,
36.3252831934,32.2926779489,D10-B1-T1,4,,,"D10-B1-H56,D10-B1-H57-1,D10-B1-H57-2,D10-B1-H58,D10-B1-H59,D10-B1-H60,D10-B1-H61"
36.3255237617,32.2924276784,D10-B1-T2,4,,,"D10-B1-H43,D10-B1-H44,D10-B1-H45,D10-B1-H46,D10-B1-H47,D10-B1-H50,D10-B1-H51-1,D10-B1-H51-2,D10-B1-H52,D10-B1-H53,D10-B1-H54"
36.326011346,32.2926829991,D10-B1-T3,4,,,"D10-B1-H36,D10-B1-H40,D10-B1-H42,D10-B1-H48,D10-B1-H49"
36.3261529633,32.292243409,D10-B1-T4,4,,,"D10-B1-H29,D10-B1-H31,D10-B1-H32,D10-B1-H33-1,D10-B1-H33-2,D10-B1-H37,D10-B1-H38,D10-B1-H39"
36.3264473799,32.2924400028,D10-B1-T5,4,,,"D10-B1-H19,D10-B1-H23,D10-B1-H24,D10-B1-H25,D10-B1-H26,D10-B1-H27,D10-B1-H28,D10-B1-H30,D10-B1-H34,D10-B1-H35"
36.3266808366,32.2920278008,D10-B1-T6,4,,,"D10-B1-H15,D10-B1-H22,D10-B1-H23-1,D10-B1-H23-2"
36.3269907295,32.2923594223,D10-B1-T7,4,,,"D10-B1-H16,D10-B1-H17,D10-B1-H18-,D10-B1-H18-1,D10-B1-H20,D10-B1-H21"
36.3271191402,32.2918767899,D10-B1-T8,4,,,"D10-B1-H7,D10-B1-H8,D10-B1-H11,D10-B1-H12,D10-B1-H13,D10-B1-H14"
36.3272858688,32.2918755599,D10-B1-T9,4,,,"D10-B1-H1,D10-B1-H2,D10-B1-H3,D10-B1-H4,D10-B1-H6,D10-B1-H9"
36.3279423962,32.2917719992,D10-B2-T1,8,,,"D10-B2-H48,D10-B2-H49,D10-B2-H50,D10-B2-H51,D10-B2-H52,D10-B2-H53,D10-B2-H54,D10-B2-H55,D10-B2-H56,D10-B2-H57,D10-B2-H58"
36.3281746778,32.2915899745,D10-B2-T2,4,,,"D10-B2-H41,D10-B2-H42,D10-B2-H43,D10-B2-H44,D10-B2-H45,D10-B2-H46,D10-B2-H47"
36.3285848818,32.291611068,D10-B2-T3,8,,,"D10-B2-H31,D10-B2-H32,D10-B2-H34,D10-B2-H35,D10-B2-H36,D10-B2-H37,D10-B2-H38,D10-B2-H39,D10-B2-H40"
36.3290492373,32.2913378178,D10-B2-T4,4,,,"D10-B2-H23,D10-B2-H24,D10-B2-H25,D10-B2-H26,D10-B2-H27,D10-B2-H28,D10-B2-H29,D10-B2-H33"
36.329398534,32.2912425612,D10-B2-T5,4,,,"D10-B2-H15,D10-B2-H16,D10-B2-H17,D10-B2-H18,D10-B2-H19,D10-B2-H20,D10-B2-H21,D10-B2-H22"
36.3298082501,32.2913009164,D10-B2-T6,8,,,"D10-B2-H6,D10-B2-H7,D10-B2-H8,D10-B2-H9,D10-B2-H10,D10-B2-H11,D10-B2-H12,D10-B2-H13,D10-B2-H14"
36.3300476142,32.2913868677,D10-B2-T7,4,,,"D10-B2-H1,D10-B2-H2,D10-B2-H3,D10-B2-H4"
36.3250365131,32.2920818715,D10-B3-T1,4,,,"D10-B3-H76,D10-B3-H77,D10-B3-H78,D10-B3-H80,D10-B3-H81,D10-B3-H82,D10-B3-H83,D10-B3-H84,D10-B3-H85"
36.3252592379,32.2919447743,D10-B3-T2,4,,,"D10-B3-H61,D10-B3-H68,D10-B3-H69,D10-B3-H70,D10-B3-H71,D10-B3-H72"
36.3254414128,32.2922349731,D10-B3-T3,8,,,"D10-B3-H63,D10-B3-H65,D10-B3-H66,D10-B3-H73,D10-B3-H74,D10-B3-H75"
36.3256082323,32.2921778779,D10-B3-T4,4,,,"D10-B3-H56,D10-B3-H57,D10-B3-H58,D10-B3-H62,D10-B3-H64"
36.3255278372,32.2918055419,D10-B3-T5,4,,,"D10-B3-H46,D10-B3-H48,D10-B3-H49,D10-B3-H50,D10-B3-H51,D10-B3-H53,D10-B3-H59,D10-B3-H60"
36.3259827269,32.2920605366,D10-B3-T6,4,,,"D10-B3-H41,D10-B3-H43,D10-B3-H44,D10-B3-H45,D10-B3-H52,D10-B3-H55"
36.3259290122,32.2916303369,D10-B3-T7,4,,,"D10-B3-H37,D10-B3-H38,D10-B3-H39,D10-B3-H40,D10-B3-H47"
36.3264404699,32.2919112764,D10-B3-T8,4,,,"D10-B3-H24,D10-B3-H25,D10-B3-H26,D10-B3-H27,D10-B3-H28,D10-B3-H29,D10-B3-H34,D10-B3-H35,D10-B3-H36,D10-B3-H42"
36.3264345536,32.2912747546,D10-B3-T9,4,,,"D10-B3-H22,D10-B3-H23-1,D10-B3-H23,D10-B3-H24,D10-B3-H30,D10-B3-H31,D10-B3-H32,D10-B3-H33"
36.3268074982,32.2914139988,D10-B3-T10,8,,,"D10-B3-H10,D10-B3-H12,D10-B3-H16,D10-B3-H17,D10-B3-H18,D10-B3-H19,D10-B3-H20,D10-B3-H21"
36.3270667053,32.2917290727,D10-B3-T11,4,,,"D10-B3-H4,D10-B3-H5,D10-B3-H6,D10-B3-H7,D10-B3-H13,D10-B3-H14,D10-B3-H15"
36.327044632,32.2912066814,D10-B3-T12,4,,,"D10-B3-H1,D10-B3-H2,D10-B3-H3,D10-B3-H9,D10-B3-H11"
36.3274130599,32.2907774416,D10-B4-T1,4,,,"D10-B4-H70,D10-B4-H71,D10-B4-H72,D10-B4-H73,D10-B4-H82,D10-B4-H83"
36.3277109699,32.2910148848,D10-B4-T2,4,,,"D10-B4-H67,D10-B4-H69,D10-B4-H74,D10-B4-H75,D10-B4-H77,D10-B4-H81"
36.3278532808,32.29139755,D10-B4-T3,4,,,"D10-B4-H63,D10-B4-H64,D10-B4-H66,D10-B4-H68,D10-B4-H76,D10-B4-H78,D10-B4-H79,D10-B4-H80"
36.3283157098,32.2911900509,D10-B4-T4,4,,,"D10-B4-H47,D10-B4-H48,D10-B4-H49,D10-B4-H55,D10-B4-H61,D10-B4-H62,D10-B4-H65"
36.328427231,32.2910330277,D10-B4-T5,4,,,"D10-B4-H46,D10-B4-H47,D10-B4-H50,D10-B4-H51,D10-B4-H57,D10-B4-H58,D10-B4-H60"
36.3283333566,32.2908155154,D10-B4-T6,8,,,"D10-B4-H37,D10-B4-H38,D10-B4-H41,D10-B4-H42,D10-B4-H43-1,D10-B4-H43,D10-B4-H44,D10-B4-H45,D10-B4-H52,D10-B4-H53,D10-B4-H54,D10-B4-H56"
36.3288129128,32.2908819694,D10-B4-T7,4,,,"D10-B4-H33,D10-B4-H34,D10-B4-H35,D10-B4-H36,D10-B4-H38,D10-B4-H39,D10-B4-H40"
36.3292081414,32.2907164636,D10-B4-T8,4,,,"D10-B4-H21,D10-B4-H22,D10-B4-H26,D10-B4-H27,D10-B4-H29"
36.3292677369,32.2909592236,D10-B4-T9,4,,,"D10-B4-H23,D10-B4-H24,D10-B4-H25,D10-B4-H30,D10-B4-H31,D10-B4-H32"
36.3296796621,32.2908549997,D10-B4-T10,4,,,"D10-B4-H1,D10-B4-H11"
36.3297250947,32.2906050406,D10-B4-T11,4,,,"D10-B4-H3,D10-B4-H4,D10-B4-H7,D10-B4-H8,D10-B4-H9,D10-B4-H13,D10-B4-H14,D10-B4-H20"
36.3291817234,32.2902276133,D10-B4-T12,4,,,"D10-B4-H5,D10-B4-H6,D10-B4-H15,D10-B4-H16,D10-B4-H19"
36.3244394921,32.2912268117,D10-B5-T1,4,,,"D10-B5-H78,D10-B5-H79,D10-B5-H80,D10-B5-H81,D10-B5-H82"
36.3244757545,32.2909146217,D10-B5-T2,4,,,"D10-B5-H73,D10-B5-H74,D10-B5-H83,D10-B5-H84,D10-B5-H85"
36.3249236416,32.2911816302,D10-B5-T3,4,,,"D10-B5-H59,D10-B5-H66,D10-B5-H67,D10-B5-H68,D10-B5-H69,D10-B5-H70,D10-B5-H75,D10-B5-H76,D10-B5-H77"
36.3248041703,32.2909155394,D10-B5-T4,8,,,"D10-B5-H60,D10-B5-H61,D10-B5-H63,D10-B5-H64,D10-B5-H65,D10-B5-H71,D10-B5-H72"
36.3251500908,32.2907067468,D10-B5-T5,4,,,"D10-B5-H41,D10-B5-H51,D10-B5-H52,D10-B5-H53,D10-B5-H54,D10-B5-H55,D10-B5-H56,D10-B5-H62"
36.3253326683,32.2905794258,D10-B5-T6,4,,,"D10-B5-H33,D10-B5-H39,D10-B5-H40,D10-B5-H42,D10-B5-H43"
36.3254618189,32.2909913186,D10-B5-T7,4,,,"D10-B5-H44,D10-B5-H45,D10-B5-H47,D10-B5-H48,D10-B5-H49,D10-B5-H50,D10-B5-H57,D10-B5-H58"
36.3258250897,32.2908577287,D10-B5-T8,8,,,"D10-B5-H27,D10-B5-H28,D10-B5-H29,D10-B5-H30,D10-B5-H34,D10-B5-H35,D10-B5-H36,D10-B5-H37,D10-B5-H38"
36.3257446719,32.2905468704,D10-B5-T9,4,,,"D10-B5-H24,D10-B5-H25,D10-B5-H26,D10-B5-H31,D10-B5-H32"
36.3261715204,32.2907046015,D10-B5-T10,4,,,"D10-B5-H17,D10-B5-H18,D10-B5-H19,D10-B5-H20,D10-B5-H21,D10-B5-H22,D10-B5-H23"
36.3263279033,32.2904704379,D10-B5-T11,4,,,"D10-B5-H1,D10-B5-H6,D10-B5-H7,D10-B5-H8,D10-B5-H9,D10-B5-H10,D10-B5-H11,D10-B5-H12"
36.3261783288,32.290365956,D10-B5-T12,4,,,"D10-B5-H2,D10-B5-H3,D10-B5-H4,D10-B5-H5,D10-B5-H14,D10-B5-H15,D10-B5-H16"
36.3270037659,32.290270027,D10-B6-T1,4,,,"D10-B6-H72,D10-B6-H73,D10-B6-H74,D10-B6-H75,D10-B6-H76,D10-B6-H77"
36.3272743339,32.2900078987,D10-B6-T2,4,,,"D10-B6-H55,D10-B6-H56,D10-B6-H64,D10-B6-H65,D10-B6-H66,D10-B6-H67"
36.3273860556,32.290371772,D10-B6-T3,4,,,"D10-B6-H61,D10-B6-H62,D10-B6-H63,D10-B6-H68,D10-B6-H69,D10-B6-H70,D10-B6-H71"
36.3275241612,32.2902361126,D10-B6-T4,4,,,"D10-B6-H50,D10-B6-H51,D10-B6-H52,D10-B6-H53,D10-B6-H57,D10-B6-H59,D10-B6-H60"
36.3278736079,32.2901064232,D10-B6-T5,4,,,"D10-B6-H37,D10-B6-H44,D10-B6-H45,D10-B6-H46,D10-B6-H47,D10-B6-H48,D10-B6-H49"
36.3281197918,32.2900120304,D10-B6-T6,8,,,"D10-B6-H32,D10-B6-H33,D10-B6-H34,D10-B6-H35,D10-B6-H36,D10-B6-H37,D10-B6-H39,D10-B6-H40,D10-B6-H41,D10-B6-H42,D10-B6-H43"
36.3283840591,32.2899329642,D10-B6-T7,8,,,"D10-B6-H21,D10-B6-H22,D10-B6-H23,D10-B6-H24,D10-B6-H25,D10-B6-H27,D10-B6-H28,D10-B6-H29,D10-B6-H30"
36.3286856997,32.289927467,D10-B6-T8,8,,,"D10-B6-H11,D10-B6-H12,D10-B6-H13,D10-B6-H16,D10-B6-H19,D10-B6-H20"
36.3291767528,32.2899161852,D10-B6-T9,4,,,"D10-B6-H1,D10-B6-H2,D10-B6-H3,D10-B6-H4,D10-B6-H5,D10-B6-H10"
36.3290405317,32.2892608711,D10-B6-T10,4,,,"D10-B6-H6,D10-B6-H7,D10-B6-H8,D10-B6-H9,D10-B6-H13,D10-B6-H14"
36.3242082586,32.290423437,D10-B7-T1,4,,,"D10-B7-H56,D10-B7-H64,D10-B7-H65,D10-B7-H66,D10-B7-H67-1,D10-B7-H67-2"
36.3242393903,32.2900024798,D10-B7-T2,4,,,"D10-B7-H51,D10-B7-H52,D10-B7-H53,D10-B7-H58,D10-B7-H59,D10-B7-H62,D10-B7-H63,D10-B7-H64,D10-B7-H68"
