LONGITUDE,LATITUDE,ELEVATION
36.3200030755,32.2890115438,650.125
36.3199807855,32.2890223536,649.777
36.3199432683,32.289031179,649.819
36.3199256839,32.2890361132,650.192
36.3200651242,32.2887908386,650.183
36.3199480536,32.2888297437,650.173
36.3199260006,32.2888252137,650.141
36.319904052,32.2888274814,649.772
36.3198621731,32.2888338385,649.782
36.3198424054,32.2888304063,650.127
36.3198335273,32.2886835991,650.158
36.3198550097,32.2886788107,649.737
36.3198881773,32.2886797982,649.797
36.3199104501,32.2886762652,650.097
36.3199575814,32.2886714126,650.081
36.3202337766,32.2886458174,650.083
36.3202357491,32.2885814732,649.999
36.3202417629,32.2885983448,650.032
36.3202207087,32.288603418,650.099
36.3202142934,32.2885867032,650.063
36.3202143891,32.2885867204,650.061
36.3202056056,32.2885864283,650.013
36.3201699936,32.2885071866,649.955
36.3201410784,32.2884398963,649.914
36.3200631272,32.2884655437,649.965
36.3200936403,32.2885410795,649.972
36.3201193548,32.2886140246,650.055
36.3200422557,32.288639908,650.086
36.3200042858,32.2886516407,650.084
36.3199724784,32.2885701021,649.994
36.3198778526,32.288547521,649.807
36.3198988064,32.288542043,649.986
36.3199393988,32.2885034527,650.037
36.319897488,32.2884100469,650.008
36.3198745134,32.2884490496,650.052
36.3198608716,32.2884542917,649.872
36.3198076669,32.2885041743,650.058
36.3198318909,32.2884926531,649.791
36.3198412479,32.2885441473,649.851
36.3198254082,32.2885406894,650.208
36.319802851,32.2884646055,650.128
36.3197459876,32.2883343893,650.056
36.3197615214,32.288326732,649.854
36.3197941356,32.2883180763,649.833
36.3198038281,32.2883102362,650
36.3198511163,32.2883008737,649.974
36.319834342,32.2882687593,650.004
36.3200151206,32.2880545797,649.9
36.3200049363,32.2880621357,649.846
36.3200134259,32.2880800585,649.821
36.3199935321,32.2880871141,649.862
36.3199834536,32.2880712251,649.87
36.3199728029,32.2880606251,649.841
36.3198630493,32.2880944341,649.966
36.3197730298,32.2881246243,649.936
36.319725557,32.288156197,649.957
36.319713147,32.2881605896,649.807
36.3196725462,32.2881759433,649.877
36.3196595606,32.2881784113,649.996
36.319585574,32.2880465249,650.076
36.3196005453,32.2880328132,649.733
36.3196294622,32.2880248033,649.788
36.3196445799,32.2880161128,650.046
36.3195281099,32.2878385429,650.037
36.3195125528,32.2878477603,649.827
36.3194830558,32.2878578131,649.834
36.3194734041,32.2878568343,650.017
36.3193850166,32.2876984659,650.046
36.3193964801,32.2876991492,649.819
36.3194081458,32.2876842494,649.892
36.3194186894,32.2876765641,650.02
36.3193273445,32.2875341637,650.139
36.3193139859,32.2875373834,650.007
36.3192954501,32.2875408923,649.954
36.3192717633,32.2875372963,650.103
36.3192423246,32.287431472,650.681
36.3192612492,32.2874840449,650.71
36.3192148075,32.2874974933,650.518
36.3192233704,32.2874997171,650.407
36.3192329645,32.2875168187,649.999
36.319272891,32.2875131931,649.942
36.3192476734,32.2874990157,650.043
36.3192470553,32.2874970825,650.27
36.3192803648,32.2874906119,650.401
36.3192811771,32.2874919302,650.199
36.3193221932,32.2874801707,650.169
36.3193163958,32.287472296,650.344
36.3193130156,32.2874658788,650.413
36.3192967581,32.2874126331,650.423
36.3191923602,32.2874485492,650.467
36.3191865379,32.2874447053,650.356
36.3191760627,32.2874319487,649.947
36.3192098034,32.2874164663,650.05
36.3192305519,32.2873976993,649.417
36.3192148952,32.2874100555,649.657
36.3192579678,32.2873989181,649.578
36.3192632783,32.2874043174,650.313
36.3192536797,32.2874241672,650.59
36.3192311733,32.2874285407,650.569
36.3192195853,32.2874159382,649.908
36.3192208834,32.2874161792,649.742
36.3192315346,32.2874268334,649.878
36.319250731,32.287423517,649.833
36.3192545778,32.2874099306,649.907
36.3192562346,32.2874099791,649.973
36.3193164393,32.2874072926,650.383
36.3193125276,32.2873973454,650.185
36.3193119181,32.2873883159,649.86
36.3194741545,32.287335947,649.751
36.3194810819,32.2873450741,650.102
36.3194842466,32.2873512228,650.237
36.319506321,32.2874017842,650.241
36.3195087124,32.2874089495,650.107
36.3195143771,32.2874198641,649.832
36.3195593966,32.2875105736,649.815
36.3195993833,32.2875812739,649.747
36.3196736623,32.287678091,649.82
36.3197621378,32.2877976316,649.823
36.3198055314,32.2879081295,649.862
36.3199463649,32.2878747854,649.822
36.3199107206,32.2878110801,649.781
36.3198621814,32.2877008621,649.766
36.319782351,32.2876015424,649.709
36.319713902,32.287503123,649.774
36.3196398097,32.2873781805,649.677
36.3196368009,32.2873674138,649.996
36.3196320723,32.2873609904,650.108
36.3196103852,32.2873099838,650.116
36.3196104523,32.28730506,650
36.3196139911,32.2872923329,649.674
36.3197671066,32.2872424788,649.542
36.3197710236,32.2872502529,649.829
36.3197734916,32.287254992,649.948
36.3197967256,32.2873057415,649.948
36.3197988016,32.2873105472,649.849
36.3198056929,32.2873210632,649.529
36.3198406452,32.287408922,649.514
36.3198948299,32.287492932,649.644
36.3200017871,32.2875915252,649.62
36.3200579095,32.2877054452,649.712
36.3200800219,32.2878223887,649.763
36.3202186269,32.2877830678,649.74
36.3202052673,32.2877228987,649.656
36.3201610247,32.2876081254,649.539
36.3200741176,32.2875195985,649.476
36.3200333988,32.2874246763,649.629
36.3199472435,32.2872752514,649.472
36.3199435638,32.2872669252,649.741
36.3199396465,32.2872608644,649.862
36.3199167888,32.2872087771,649.861
36.3199147328,32.2872055943,649.772
36.3199084482,32.2871934769,649.381
36.3200039135,32.2871590006,649.419
36.3200805437,32.2871382791,649.653
36.3200886439,32.2871530134,649.755
36.3201039703,32.2872047433,649.795
36.3201054479,32.2872101044,649.706
36.320109597,32.2872212217,649.336
36.3201540856,32.2873422325,649.476
36.3202080387,32.2874376599,649.481
36.3202450094,32.2875429305,649.573
36.3202816714,32.2876463913,649.55
36.3203259334,32.2877436626,649.663
36.3205391505,32.2876627182,649.489
36.3204124113,32.2875872935,649.508
36.3203610386,32.287467669,649.443
36.320318028,32.2873659504,649.458
36.3203134784,32.2872735671,649.349
36.320260224,32.2871710463,649.31
36.3202567859,32.2871633762,649.567
36.3202525496,32.2871564075,649.666
36.3202370079,32.287104445,649.663
36.3202357652,32.2871000558,649.577
36.3202334608,32.287086136,649.233
36.3203710011,32.2870405846,649.036
36.3203767421,32.2870525264,649.473
36.3203816848,32.2870564862,649.543
36.3204050185,32.287105819,649.539
36.3204083832,32.2871118306,649.436
36.3204138968,32.2871234047,649.163
36.3204239836,32.2871434414,649.271
36.320436514,32.2871965756,649.219
36.3204876777,32.2873078071,649.191
36.3205144519,32.2874092002,649.349
36.3205719967,32.2875161283,649.409
36.3206663232,32.2876010276,649.458
36.3208562429,32.287388876,649.343
36.3209447289,32.2875221664,649.439
36.3208151879,32.2875126986,649.356
36.3207451104,32.287413158,649.362
36.3206547888,32.2873111183,649.256
36.3206006887,32.2871976586,649.138
36.3205404266,32.2870959572,649.168
36.3205365266,32.2870878494,648.992
36.3205300161,32.287074625,649.392
36.3205248403,32.2870663662,649.484
36.3205082351,32.2870159911,649.447
36.3205072002,32.2870112393,649.367
36.3205034838,32.2870016511,648.977
36.3206743034,32.286929007,648.523
36.3206857368,32.2869281034,648.865
36.3206873875,32.286927665,648.974
36.3206855327,32.2869279159,648.827
36.3206855131,32.2869367166,648.857
36.3206880518,32.2869385606,649.524
36.3206724101,32.2869417195,649.461
36.3206716745,32.2869397333,648.824
36.3206651882,32.2869345608,648.653
36.3206629326,32.2869358882,648.95
36.3206673121,32.2869632159,649.395
36.3206905676,32.287011341,649.506
36.320687772,32.2870214647,649.504
36.3206897484,32.2870346029,648.969
36.320694178,32.2870278822,649.313
36.3206963971,32.287029639,649.011
36.3207179803,32.2870209813,649.173
36.3207183764,32.2870229796,648.966
36.3207931107,32.2870182343,649.222
36.3207614814,32.2870179819,648.938
36.3208208967,32.2871996076,649.219
36.3209328617,32.2872649644,649.286
36.3210058987,32.2873772918,649.373
36.3210441597,32.2874994123,649.471
36.321286548,32.2873984166,649.479
36.321180825,32.2874231652,649.447
36.3211622005,32.2873241347,649.352
36.3210766581,32.2872569305,649.354
36.3209945379,32.2871778928,649.302
36.3209533171,32.2870255917,649.16
36.3209485561,32.2869515417,649.039
36.3209448936,32.286937688,649.411
36.3209428544,32.2869332877,649.528
36.3209421566,32.2869326537,649.479
36.320926707,32.2868786978,649.436
36.3209259841,32.2868760171,649.367
36.3209259166,32.2868635744,649.179
36.3210795206,32.2868086469,648.997
36.3210848201,32.2868192039,649.375
36.3210886083,32.286824256,649.478
36.3211112938,32.2868735042,649.506
36.3211135315,32.2868793815,649.406
36.3211188863,32.2868892528,649.097
36.3211610781,32.2869007009,649.268
36.3212021971,32.2870654642,649.328
36.3212477946,32.2871581698,649.35
36.3213523466,32.2872483973,649.445
36.3213929857,32.2874034085,649.472
36.3215295803,32.287367332,649.519
36.3214743137,32.2871977707,649.595
36.3214171241,32.2870921743,649.414
36.3213200199,32.2869712145,649.439
36.3212432318,32.2868516708,649.09
36.3212381351,32.2868403366,649.458
36.3212348287,32.286833026,649.567
36.3212205086,32.286781152,649.489
36.3212181556,32.2867771333,649.414
36.32121346,32.2867647495,649.063
36.3213612362,32.2867176908,649.117
36.3213668962,32.2867264774,649.432
36.3213695397,32.2867316748,649.536
36.3213984915,32.2867776666,649.639
36.321403235,32.2867827011,649.516
36.3214119923,32.2867930022,649.172
36.3214434928,32.2868598365,649.246
36.3215117797,32.2869977505,649.353
36.3215698769,32.287095981,649.447
36.3216077401,32.2872185107,649.56
36.3216535953,32.2873313305,649.556
36.3217978758,32.2872709934,649.617
36.3217328839,32.2871299936,649.459
36.3216621878,32.2870259416,649.411
36.3215473751,32.2869127668,649.331
36.3215632714,32.2868403105,649.243
36.3216911421,32.2868625513,649.386
36.3216737886,32.286934777,649.453
36.3216148348,32.286963269,649.315
36.3215496786,32.2868815659,649.37
36.3215245833,32.2867777777,649.344
36.3215179946,32.2867625252,649.149
36.3215105222,32.2867505177,649.516
36.3215065445,32.2867438713,649.609
36.3214785075,32.2866962935,649.532
36.3214749575,32.2866907615,649.461
36.3214712933,32.2866811007,649.31
36.3286745598,32.2901553697,659.407
36.3288053382,32.2901012582,660.141
36.3286996299,32.2899345388,660.91
36.3285087247,32.2899607461,659.97
36.3284732855,32.2900020163,659.505
36.3284104605,32.2898328411,659.957
36.3284397595,32.2896294565,661.087
36.3282792928,32.2896866451,660.039
36.3281012305,32.2897452704,659.087
36.3280889252,32.289876098,658.671
36.3282130734,32.2899687693,658.677
36.3282153308,32.2901526761,658.203
36.3282739782,32.2901199999,658.37
36.3283303182,32.2902660865,658.129
36.3280927741,32.2903457907,657.292
36.3280288089,32.2902304835,657.574
36.3279375476,32.2900049078,657.79
36.3278640752,32.2898150792,658.07
36.3276223229,32.2898823405,657.281
36.3276530824,32.2899480257,657.214
36.3277678507,32.2902082338,657.035
36.3277948696,32.290265873,656.913
36.327872412,32.2904232677,656.664
36.3276356816,32.2905216739,656.29
36.3275782215,32.29041556,656.271
36.327490232,32.2902434702,656.322
36.3274175704,32.2901021451,656.395
36.3273481892,32.289973712,656.352
36.3271667901,32.2900140794,656.062
36.3271844213,32.2900767254,656.005
36.3272675501,32.2902989926,655.957
36.3273331195,32.2904583967,655.926
36.3273811971,32.2905888767,655.919
36.3271421109,32.290674526,655.625
36.3270482701,32.290494517,655.5
36.3264254131,32.2891768382,656.111
36.3265170474,32.2893537655,656.3
36.3265878666,32.2895077222,656.291
36.3266721421,32.2896741289,656.097
36.3268856675,32.2895838206,656.612
36.3268211468,32.2895568473,656.605
36.3266811734,32.2893005682,656.556
36.3266071793,32.2891129435,656.43
36.3268521178,32.2890183075,656.797
36.3269381339,32.2891760513,656.954
36.3270154763,32.2893372265,656.972
36.3270916449,32.2895211617,656.854
36.3273456362,32.2894253622,657.366
36.3273035487,32.2892553799,657.462
36.3272267741,32.2891678951,657.415
36.3271828429,32.2889671544,657.405
36.3271525523,32.2890247803,657.331
36.3270927915,32.28890242,657.144
36.3273595157,32.2888380575,657.689
36.3274520839,32.289018285,657.932
36.3275316094,32.2891713252,658.084
36.327606808,32.2893522841,658.181
36.3278104017,32.2892737575,659.08
36.3277933591,32.2892278778,658.991
36.3277139121,32.2890597157,658.648
36.3276604238,32.2889536295,658.396
36.3276082614,32.2888276222,658.203
36.3275488058,32.2887404074,657.977
36.3278442259,32.2886717491,658.603
36.3279068393,32.2887963559,658.962
36.3279676979,32.2889353422,659.285
36.3281028517,32.289196568,660.405
36.3280075231,32.2890999884,659.689
36.3282038527,32.2890652487,660.408
36.3281235041,32.2888877264,659.629
36.3289044475,32.2884090651,658.733
36.3287090268,32.2884175224,658.775
36.3284928136,32.2884901034,659.044
36.3282350928,32.2885603844,659.157
36.3280138667,32.2886432074,658.954
36.32823927,32.2886236279,659.31
36.3283533316,32.288827405,660.065
36.3283912551,32.2888645058,660.112
36.3285772249,32.2888205072,660.076
36.3287812657,32.2887422365,659.664
36.328932984,32.2886705539,659.348
36.329075276,32.2886342562,659.175
36.3290697216,32.2887201286,659.489
36.3290762482,32.2887371215,659.558
36.3290549638,32.288741576,659.601
36.3290491978,32.288725992,659.537
36.3290436679,32.2888422422,659.861
36.3288689699,32.2889083407,660.263
36.3286370111,32.2890368498,661.091
36.3285044629,32.2891599562,661.778
36.3284604801,32.2890662923,661.248
36.3283771629,32.289121559,661.232
36.3284455946,32.2892624614,662.026
36.3286723371,32.2891740432,661.814
36.3288554533,32.2890880328,661.313
36.3291740664,32.2889975063,660.525
36.3290291551,32.289049571,660.848
36.3290679945,32.2892288149,661.789
36.3288952619,32.289284761,662.212
36.3287342265,32.2893405305,662.574
36.328506456,32.2894256758,662.263
36.3285680206,32.2896234999,661.759
36.328724614,32.2895742262,662.692
36.3290429041,32.2895003932,663.189
36.3292560391,32.2894320044,662.871
36.3293230772,32.2896310327,663.642
36.3290999534,32.2897417277,663.237
36.3289154261,32.2897745603,662.582
36.3288104042,32.2898320944,661.956
36.3286940117,32.2898345553,661.399
36.3288195058,32.2900818629,660.289
36.3289848062,32.290031781,661.188
36.3292251486,32.2899828069,661.967
36.3296062878,32.2898210299,663.358
36.3295268482,32.2896176669,663.522
36.3294631776,32.2895349269,663.217
36.3292834273,32.2895504681,663.434
36.3292298578,32.2893726088,662.592
36.3293633348,32.2893187792,662.213
36.3292992119,32.2891288411,661.131
36.3291797885,32.2891032868,661.061
36.3253762963,32.2882678444,654.492
36.3253488219,32.2881850785,654.448
36.3129716285,32.292005527,647.137
36.3130373738,32.2919562044,647.167
36.3166993021,32.2912120391,650.182
36.3166963179,32.2912145811,650.34
36.3166087431,32.291244459,650.292
36.3165964856,32.2912474794,650.2
36.3166490755,32.2913670135,650.17
36.3166627862,32.2913638901,650.253
36.3167528853,32.2913416183,650.255
36.3167637427,32.2913404496,650.06
36.3168512152,32.2915430829,649.944
36.3168360509,32.2915236768,650.144
36.3167417328,32.29154127,650.058
36.3167844566,32.2916379158,650.042
36.3167583243,32.2916393272,649.993
36.3167422412,32.2915994427,650.039
36.3167608881,32.2915823447,650.089
36.316743785,32.2915571848,650.075
36.3167888301,32.2916804822,649.911
36.3168031546,32.2916763165,650.027
36.3168931951,32.2916527106,650.025
36.3169031101,32.291648259,649.834
36.3169680134,32.291624081,649.909
36.3172475904,32.2914668874,650.11
36.3170762132,32.2915643194,650.024
36.316997902,32.2914416488,650.081
36.3168918545,32.2912559237,650.187
36.316864651,32.2911278345,650.303
36.3170039929,32.2909405338,650.46
36.3171036096,32.2911595519,650.252
36.3172078118,32.2912636899,650.201
36.317578473,32.2913970659,650.393
36.3175357588,32.2914194617,650.239
36.3175246281,32.2911931449,650.375
36.3174516576,32.2910670462,650.437
36.3174047817,32.2908834329,650.461
36.3173598136,32.2907595219,650.51
36.317508654,32.29071547,650.494
36.3175741164,32.2908396782,650.586
36.3176293769,32.2909091985,650.573
36.3176658067,32.2910111563,650.485
36.3177221479,32.2911265361,650.439
36.3178272757,32.2913697966,650.341
36.3179793939,32.2912594229,650.422
36.3179609584,32.2911921479,650.448
36.3179061768,32.2910497758,650.461
36.3178473621,32.290931821,650.475
36.3177931166,32.2908185327,650.531
36.3177404582,32.2906717596,650.598
36.3180002145,32.2906452861,650.616
36.3180731541,32.2907531796,650.502
36.3181485575,32.2909167129,650.488
36.3182218913,32.291031645,650.525
36.3182733039,32.2911858498,650.478
36.3183759046,32.2911267407,650.508
36.3184608731,32.2910244156,650.49
36.3186055306,32.2909769097,650.558
36.3185651295,32.2908671696,650.545
36.3184326331,32.2909029092,650.494
36.3183797469,32.2907679866,650.486
36.3184719929,32.2906730453,650.607
36.3183220363,32.2906292203,650.563
36.3182712696,32.2905026376,650.482
36.3184737559,32.2904473092,650.563
36.3185562462,32.2905548116,650.633
36.3185334671,32.2905551839,650.771
36.318534476,32.2905734433,650.608
36.3185572551,32.290573071,650.67
36.3187869976,32.2905605213,650.209
36.3187638922,32.2905125027,650.711
36.3187181626,32.2905270086,650.871
36.3187128435,32.2905131064,650.608
36.3186488517,32.29054835,650.757
36.3186435432,32.2905344477,650.556
36.318604352,32.2905661904,650.671
36.3186204762,32.2906007002,650.668
36.3186274678,32.2906141999,650.68
36.3186788348,32.2907611734,650.557
36.3187432056,32.2908758597,650.539
36.3187988795,32.2909938599,650.573
36.3190317456,32.2909571078,650.535
36.318979808,32.2907991299,650.579
36.3189233537,32.2906685401,650.591
36.3188827795,32.2905915419,650.591
36.3187833233,32.2903816039,650.514
36.3189667961,32.2904461962,650.811
36.3189603913,32.2904338093,650.546
36.3188950095,32.2904699671,650.758
36.3188886154,32.2904575892,650.568
36.3188848139,32.2904670815,650.568
36.3188786808,32.2904543316,650.536
36.3188582284,32.2904617797,650.654
36.3188643723,32.2904745385,650.619
36.3188428169,32.2904820775,650.661
36.3188564523,32.2904867001,650.615
36.3188799942,32.290534814,650.696
36.3189811484,32.290489468,650.7
36.3189623614,32.2904950619,650.766
36.3189664951,32.290504917,650.635
36.3189852821,32.290499323,650.707
36.3190293938,32.2904870855,650.631
36.3190061413,32.2904383379,650.636
36.31887146,32.2903170586,650.519
36.319023124,32.2902774253,650.465
36.3190754087,32.2903917583,650.613
36.3191264511,32.2905078064,650.542
36.319175999,32.290630991,650.548
36.3192268513,32.2907453636,650.511
36.319282861,32.2908664804,650.527
36.3194873,32.2908466327,650.553
36.3195250014,32.2908475893,650.543
36.3194771043,32.2907240115,650.498
36.3196233223,32.2906991232,650.532
36.3195716542,32.290590132,650.659
36.3194800464,32.2905540617,650.554
36.319345434,32.2905313282,650.63
36.3193054902,32.2904555509,650.603
36.3192643845,32.2903438064,650.537
36.3191984848,32.2902317397,650.479
36.3193455412,32.2901886572,650.412
36.3194631029,32.2902886359,650.582
36.3194562541,32.2902781466,650.479
36.3193914713,32.2903129107,650.742
36.3193845109,32.2903011058,650.541
36.3193319887,32.2903148965,650.546
36.3193120402,32.2903201401,650.518
36.3193173454,32.2903337629,650.537
36.3193372725,32.2903293761,650.547
36.3193531863,32.2903249797,650.543
36.3193750943,32.2903757589,650.591
36.3194394804,32.290386669,650.579
36.3194677577,32.2903462851,650.679
36.3194606685,32.29033697,650.749
36.3194791316,32.290330937,650.762
36.3194863982,32.2903408726,650.666
36.3195272799,32.2903310439,650.594
36.3195217054,32.2903153676,650.613
36.3195043006,32.2902803463,650.591
36.3195458028,32.2902388086,650.581
36.3195651335,32.2903184196,650.42
36.3196368968,32.2904428506,650.588
36.3196795547,32.2905269715,650.472
36.3197384784,32.2906493157,650.526
36.3197835679,32.2907560024,650.566
36.3198159704,32.290781153,650.556
36.3200076921,32.2907025002,650.53
36.3199022639,32.290574742,650.562
36.319842291,32.2904655628,650.544
36.3197654579,32.2903502477,650.49
36.3197333216,32.2902618231,650.605
36.319730632,32.2902528569,650.656
36.3197105039,32.2902581653,650.804
36.319715746,32.2902674966,650.586
36.3196213996,32.2902982479,650.612
36.3194897642,32.2901370154,650.451
36.3195431301,32.2902372903,650.532
36.3195981866,32.290245803,650.57
36.319640204,32.2902324928,650.571
36.3196345446,32.2902176828,650.585
36.3197105784,32.2902078683,650.585
36.3197024288,32.2901943247,650.564
36.319572899,32.2901001776,650.428
36.3197516352,32.2900865798,650.396
36.3197328959,32.2901784654,650.521
36.3197152147,32.2901859162,650.561
36.3197238537,32.2902012859,650.611
36.3197403362,32.2901947834,650.59
36.3197557893,32.2902004539,650.544
36.3197731744,32.2902347269,650.559
36.319778195,32.2902485145,650.518
36.319825068,32.2902754038,650.494
36.3198684187,32.2903987692,650.484
36.3199227001,32.290522606,650.333
36.3199689929,32.2906382449,650.566
36.3201729783,32.2906048206,650.524
36.3200965754,32.2904336331,650.417
36.32005287,32.2903108119,650.476
36.3200065421,32.2901749575,650.423
36.3199269856,32.2900505144,650.413
36.3200739989,32.2900273768,650.391
36.3201131527,32.2901834023,650.484
36.3201588106,32.2902870633,650.476
36.3202132462,32.2904104748,650.523
36.320282972,32.2905643727,650.563
36.3203943766,32.2905290429,650.559
36.3204818873,32.2905001549,650.564
36.3204504968,32.2904284773,650.522
36.3204375713,32.2903942641,650.516
36.3203703481,32.2902444649,650.521
36.3203140214,32.2901192306,650.415
36.3202683127,32.2900166252,650.405
36.3202134342,32.289900386,650.354
36.3201783851,32.2897882637,650.308
36.3200727132,32.2898200351,650.334
36.3200277449,32.2898307747,650.414
36.3198997527,32.2898839058,650.358
36.3198700607,32.2897713934,650.36
36.3200222398,32.2897340537,650.364
36.3201849385,32.2896879196,650.353
36.3200136377,32.2895057582,650.271
36.3198929568,32.289584586,650.391
36.3197482425,32.2896350333,650.4
36.3196518794,32.2894115884,650.352
36.3198043963,32.2893801971,650.223
36.3199279583,32.2893468072,650.291
36.3199382887,32.2893624505,650.271
36.3199539428,32.2893524658,650.278
36.319946342,32.2893386469,650.356
36.320006634,32.2893004957,650.28
36.3198853296,32.2890993897,650.258
36.3196009189,32.289174704,650.376
36.3195213078,32.2889615074,650.268
36.3196409936,32.2889272053,650.233
36.3196683355,32.2888997778,650.238
36.3198335287,32.2888433158,650.17
36.3198210881,32.2886040805,650.14
36.3198074473,32.2885087839,650.113
36.3197170435,32.2886481363,650.185
36.3195061451,32.288713189,650.286
36.3194493631,32.2884889526,650.133
36.3196291037,32.2884206133,650.115
36.3197330526,32.2883522759,649.992
36.3196197423,32.2881770227,650.06
36.3195119695,32.2882104892,650.069
36.3193535826,32.2882860607,650.174
36.319109478,32.2884936029,650.298
36.3191538885,32.2885735697,650.414
36.3191370059,32.2887087832,650.455
36.3191705831,32.2888118118,650.463
36.3192531952,32.288949294,650.385
36.319333514,32.2890312071,650.356
36.3193158634,32.2890732555,650.401
36.3193949405,32.2892410927,650.416
36.319445711,32.2893783239,650.454
36.3195026609,32.2894852216,650.467
36.3195626435,32.2896308473,650.446
36.3196268333,32.289805326,650.513
36.3196079795,32.2898557618,650.624
36.3196316158,32.2899072381,650.553
36.3197316008,32.2899243169,650.424
36.3196680604,32.2899399903,650.41
36.3196289519,32.2899315983,650.491
36.3196218464,32.2899157462,650.549
36.3196097719,32.2899380344,650.524
36.3196014682,32.2899223011,650.55
36.3195868908,32.2899213748,650.652
36.319592494,32.2899350581,650.52
36.3195210366,32.2899579248,650.594
36.3195146008,32.2899447447,650.598
36.31947067,32.2899569808,650.616
36.3194445175,32.2900174357,650.468
36.3194266532,32.2900246717,650.452
36.3193744859,32.2899893712,650.934
36.3193395462,32.2900023755,650.578
36.3193454156,32.2900161285,650.561
36.3192693354,32.2900403704,650.614
36.3192652447,32.2900244826,650.568
36.3192229047,32.2900348561,650.606
36.3192044147,32.2900412861,650.549
36.319184949,32.2900451999,650.552
36.3191785445,32.2900241569,650.499
36.3191980102,32.290020243,650.584
36.319203591,32.2899826293,650.592
36.3193277908,32.2899440225,650.61
36.3193534159,32.2899367812,650.634
36.3193597455,32.2899490965,650.689
36.3194528475,32.2899190507,650.662
36.3194499323,32.2899046584,650.485
36.3194738904,32.2898982703,650.461
36.3193939142,32.2898904283,650.569
36.3193225676,32.2897357778,650.604
36.3192617193,32.2896026751,650.491
36.3191910485,32.2894494251,650.543
36.3191676274,32.2894094434,650.517
36.319111897,32.2892260171,650.43
36.319127493,32.2891800284,650.455
36.3192899197,32.2891273245,650.451
36.3192656862,32.2890738697,650.428
36.3191037926,32.2891232777,650.478
36.3190412156,32.2891100431,650.399
36.3189911253,32.2889936439,650.482
36.3189298826,32.2888507792,650.488
36.3188431819,32.2886610617,650.483
36.3188173574,32.2886024812,650.575
36.3187689384,32.2884890067,650.551
36.3185184588,32.2885625403,650.683
36.3185421991,32.2886920754,650.775
36.3185979416,32.2887281202,650.668
36.3186610669,32.28889737,650.653
36.3186534132,32.2889478061,650.692
36.3187059675,32.2890374035,650.6
36.3187720557,32.2891563307,650.638
36.3188406618,32.2893179217,650.485
36.3188973695,32.2894667145,650.523
36.3189216551,32.2895452721,650.558
36.318983928,32.2896343147,650.496
36.3190461941,32.2897870168,650.529
36.3190423729,32.2898270045,650.632
36.3191037513,32.2899236111,650.537
36.3191761699,32.2901060244,650.537
36.3191597893,32.2901121833,650.485
36.3189530719,32.2901565405,650.521
36.3188802257,32.2900085845,650.582
36.318818803,32.2898883718,650.585
36.3187564759,32.2897662556,650.601
36.3186969398,32.2896318697,650.626
36.3186590858,32.2895471921,650.629
36.3185984587,32.2893964861,650.587
36.3186281646,32.289339219,650.61
36.3187917147,32.2892871821,650.573
36.3187646554,32.2892075129,650.618
36.3187665214,32.2892324823,650.633
36.3186023002,32.2892852014,650.632
36.3185388638,32.2892963288,650.494
36.3184982789,32.2891905937,650.729
36.3184591068,32.2890458299,650.722
36.3183865359,32.2889011353,650.713
36.3182983296,32.2887114938,650.804
36.3181138019,32.2888269507,650.868
36.3180625108,32.2888302343,650.849
36.3181025977,32.2889317631,650.847
36.3182236086,32.2890796646,650.879
36.3181780014,32.2891067388,650.739
36.3182645701,32.2892996319,650.74
36.3183384632,32.2893388169,650.742
36.3183129666,32.2893843608,650.799
36.3183067615,32.289369186,650.756
36.3182847368,32.289375665,650.788
36.3182909525,32.2893908398,650.818
36.3182697995,32.2893904583,650.811
36.3181081816,32.2894408003,650.849
36.3181301629,32.289496791,650.794
36.3182943161,32.2894462732,650.767
36.3183147554,32.2895272272,650.769
36.3184881345,32.2896799234,650.753
36.3184388535,32.2897486703,650.682
36.3184815122,32.2898598965,650.611
36.3186096966,32.2899587363,650.807
36.3185584274,32.2899951211,650.712
36.3186605376,32.2900922522,650.632
36.3188427097,32.2901599219,650.633
36.3188477791,32.2901742411,650.643
36.318881787,32.2901431933,650.667
36.3188854932,32.2901259022,650.596
36.3189019159,32.2901188503,650.614
36.3188917933,32.2901019608,650.522
36.3188753706,32.2901090127,650.702
36.3188567103,32.2900937133,650.617
36.3187311407,32.2901332063,650.662
36.318706698,32.2901433767,650.714
36.3187099768,32.2901553853,650.667
36.3187263909,32.2901936436,650.584
36.3187700606,32.2901826003,650.621
36.3187736302,32.2901966893,650.566
36.3187363374,32.2902482254,650.681
36.3186497304,32.290266825,650.557
36.3185946634,32.2902392141,650.706
36.3186020271,32.290251881,650.695
36.3186637267,32.290211536,650.669
36.3186489915,32.2901733982,650.705
36.3186410349,32.2901617283,650.64
36.3185857929,32.2901779773,650.756
36.3184546036,32.2902215501,650.642
36.3184763615,32.2902731244,650.619
36.3185182214,32.2902816458,650.628
36.3185107498,32.2902670953,650.701
36.3184922781,32.2902741652,650.77
36.3184988164,32.2902887961,650.579
36.3185210896,32.2902635506,650.695
36.3185284533,32.2902762175,650.651
36.3183418662,32.2903710893,650.594
36.318268439,32.2902936503,650.631
36.3181695093,32.2901136163,650.719
36.3181813669,32.2900196997,651.05
36.3181185708,32.2899781534,650.748
36.3180581228,32.2898290235,650.754
36.3180324918,32.2896776751,650.817
36.3179846936,32.2896557977,650.619
