LONGITUDE,LATITUDE,VOLUME,STATUS,NAME,DISTRICT,BLOCK,NUMBER,HOUSES
36.3328528007,32.2931696508,8,Pipes,D06-B13-T15,6,13,15,"D6-B13-H48,D6-B13-H49,D6-B13-H50,D6-B13-H51"
36.3327026929,32.2926661003,8,Pipes,D06-B13-T16,6,13,16,"D6-B13-H39,D6-B13-H46,D6-B13-H47,D6-B13-H54,D6-B13-H55"
36.3329070345,32.2927763132,2,Pipes,D06-B13-T17,6,13,17,"D6-B13-H40,D6-B13-H45"
36.3330686657,32.2929448973,8,Pipes,D06-B13-T18,6,13,18,"D6-B13-H41,D6-B13-H42,D6-B13-H43,D6-B13-H44"
36.3332951663,32.2930486871,2,Pipes,D06-B13-T19,6,13,19,"D6-B13-H34,D6-B13-H35"
36.3330664861,32.2925521534,8,Pipes,D06-B13-T20,6,13,20,"D6-B13-H28,D6-B13-H29,D6-B13-H36,D6-B13-H37,D6-B13-H38"
36.3334219604,32.2929726146,8,Pipes,D06-B13-T21,6,13,21,"D6-B13-H30,D6-B13-H31,D6-B13-H32,D6-B13-H33"
36.3333167085,32.2925127911,2,Pipes,D06-B13-T22,6,13,22,D6-B13-H27
36.3336633185,32.2930904671,2,Pipes,D06-B13-T23,6,13,23,"D6-B13-H15,D6-B13-H18"
36.3336105109,32.2927392702,8,Pipes,D06-B13-T24,6,13,24,"D6-B13-H16,D6-B13-H17,D6-B13-H19,D6-B13-H20,D6-B13-H22"
36.3336062631,32.292655345,8,Pipes,D06-B13-T25,6,13,25,"D6-B13-H23,D6-B13-H24,D6-B13-H25"
36.3335488708,32.2923278141,8,Pipes,D06-B13-T26,6,13,26,"D6-B13-H6,D6-B13-H7,D6-B13-H9,D6-B13-H25,D6-B13-H26"
36.3337743003,32.2924988422,2,Pipes,D06-B13-T27,6,13,27,"D6-B13-H5,D6-B13-H8,D6-B13-H10"
36.3339310241,32.2926790872,8,Pipes,D06-B13-T28,6,13,28,"D6-B13-H1,D6-B13-H2,D6-B13-H4,D6-B13-H11,D6-B13-H12,D6-B13-H13,D6-B13-H14"
36.3312192282,32.292430751,8,Pipes,D06-B15-T01,6,15,1,"D6-B15-H79,D6-B15-H87,D6-B15-H88,D6-B15-H89,D6-B15-H90"
36.3314528452,32.2927419027,8,Pipes,D06-B15-T02,6,15,2,"D6-B15-H81,D6-B15-H82,D6-B15-H84,D6-B15-H85,D6-B15-H86"
36.3314610441,32.292398091,8,Pipes,D06-B15-T03,6,15,3,"D6-B15-H76,D6-B15-H77,D6-B15-H78,D6-B15-H79,D6-B15-H80"
36.3315839275,32.2927408843,2,Pipes,D06-B15-T04,6,15,4,"D6-B15-H74,D6-B15-H83"
36.3315540791,32.2921000233,8,Pipes,D06-B15-T05,6,15,5,"D6-B15-H70,D6-B15-H71,D6-B15-H72"
36.3317831606,32.2926027176,8,Pipes,D06-B15-T06,6,15,6,"D6-B15-H67,D6-B15-H68,D6-B15-H69,D6-B15-H73,D6-B15-H75"
36.3316591416,32.2920008778,2,Pipes,D06-B15-T07,6,15,7,"D6-B15-H63,D6-B15-H64,D6-B15-H65"
36.3320520594,32.2921991787,8,Pipes,D06-B15-T08,6,15,8,"D6-B15-H52,D6-B15-H54,D6-B15-H55,D6-B15-H56,D6-B15-H61,D6-B15-H62"
36.3321450184,32.2924017259,8,Pipes,D06-B15-T09,6,15,9,"D6-B15-H58,D6-B15-H59,D6-B15-H60,D6-B15-H66"
36.3322435941,32.2921956182,2,Pipes,D06-B15-T10,6,15,10,"D6-B15-H51,D6-B15-H57"
36.3322158412,32.2919372332,8,Pipes,D06-B15-T11,6,15,11,"D6-B15-H45,D6-B15-H46,D6-B15-H53"
36.3324398036,32.2923647701,8,Pipes,D06-B15-T12,6,15,12,"D6-B15-H47,D6-B15-H48,D6-B15-H49,D6-B15-H50"
36.3324743158,32.2918645076,8,Pipes,D06-B15-T13,6,15,13,"D6-B15-H35,D6-B15-H36,D6-B15-H42,D6-B15-H43,D6-B15-H44"
36.3326959549,32.2922944197,2,Pipes,D06-B15-T14,6,15,14,"D6-B15-H40,D6-B15-H41"
36.3328468727,32.2922819049,2,Pipes,D06-B15-T15,6,15,15,"D6-B15-H37,D6-B15-H38,D6-B15-H39"
36.3326001423,32.2917085296,2,Pipes,D06-B15-T16,6,15,16,"D6-B15-H32,D6-B15-H33,D6-B15-H34"
36.3328280765,32.2917296458,2,Pipes,D06-B15-T17,6,15,17,"D6-B15-H25,D6-B15-H26,D6-B15-H27"
36.332949829,32.2920157897,8,Pipes,D06-B15-T18,6,15,18,"D6-B15-H28,D6-B15-H29,D6-B15-H30,D6-B15-H31"
36.3330997863,32.2920524971,2,Pipes,D06-B15-T19,6,15,19,"D6-B15-H20,D6-B15-H21"
36.3330221287,32.2915956651,8,Pipes,D06-B15-T20,6,15,20,"D6-B15-H14,D6-B15-H15,D6-B15-H16,D6-B15-H22,D6-B15-H23,D6-B15-H24"
36.3333473524,32.2920567243,8,Pipes,D06-B15-T21,6,15,21,"D6-B15-H8,D6-B15-H9,D6-B15-H10,D6-B15-H17,D6-B15-H18,D6-B15-H19"
36.3332984664,32.2917887764,2,Pipes,D06-B15-T22,6,15,22,D6-B15-H11
36.3332592929,32.2914885828,8,Pipes,D06-B15-T23,6,15,23,"D6-B15-H1,D6-B15-H2,D6-B15-H3,D6-B15-H12,D6-B15-H13"
36.3335446558,32.2919792942,2,Pipes,D06-B15-T24,6,15,24,"D6-B15-H6,D6-B15-H7"
36.3336024535,32.291727996,2,Pipes,D06-B15-T25,6,15,25,"D6-B15-H4,D6-B15-H5"
36.3309969268,32.2917493562,8,Pipes,D06-B17-T01,6,17,1,"D6-B17-H49,D6-B17-H52,D6-B17-H58,D6-B17-H59"
36.3311301854,32.2920077965,8,Pipes,D06-B17-T02,6,17,2,"D6-B17-H50,D6-B17-H51,D6-B17-H54,D6-B17-H55,D6-B17-H56"
36.3311049605,32.2916301965,2,Pipes,D06-B17-T03,6,17,3,"D6-B17-H47,D6-B17-H48"
36.3312666206,32.2919480663,2,Pipes,D06-B17-T04,6,17,4,D6-B17-H53
36.3313058805,32.2916532878,8,Pipes,D06-B17-T05,6,17,5,"D6-B17-H39,D6-B17-H40,D6-B17-H41,D6-B17-H42,D6-B17-H43,D6-B17-H44,D6-B17-H45,D6-B17-H46"
36.3316214261,32.2916699581,8,Pipes,D06-B17-T06,6,17,6,"D6-B17-H31,D6-B17-H32,D6-B17-H33,D6-B17-H34,D6-B17-H35,D6-B17-H36,D6-B17-H37,D6-B17-H38"
36.3317718893,32.2914927706,2,Pipes,D06-B17-T07,6,17,7,"D6-B17-H28,D6-B17-H29"
36.3318304166,32.2912572228,2,Pipes,D06-B17-T08,6,17,8,"D6-B17-H26,D6-B17-H30"
36.3320526542,32.2914042087,8,Pipes,D06-B17-T09,6,17,9,"D6-B17-H23,D6-B17-H24,D6-B17-H25,D6-B17-H27"
36.3323502503,32.291321535,8,Pipes,D06-B17-T10,6,17,10,"D6-B17-H16,D6-B17-H17,D6-B17-H18,D6-B17-H19,D6-B17-H21,D6-B17-H22"
36.3323068819,32.2911240663,2,Pipes,D06-B17-T11,6,17,11,D6-B17-H20
36.3326310818,32.2909474526,2,Pipes,D06-B17-T12,6,17,12,"D6-B17-H9,D6-B17-H10,D6-B17-H11"
36.3328932594,32.2910713995,8,Pipes,D06-B17-T13,6,17,13,"D6-B17-H3,D6-B17-H4,D6-B17-H6,D6-B17-H12,D6-B17-H13,D6-B17-H14,D6-B17-H15"
36.3328095255,32.2908973473,2,Pipes,D06-B17-T14,6,17,14,"D6-B17-H7,D6-B17-H8"
36.3332095653,32.2910836246,8,Pipes,D06-B17-T15,6,17,15,"D6-B17-H1,D6-B17-H2,D6-B17-H5"
36.3337084507,32.2905948915,8,Pipes,D06-B18-T01,6,18,1,"D6-B18-H2,D6-B18-H3,D6-B18-H4,D6-B18-H5"
36.334169192,32.2909929789,2,Pipes,D06-B18-T02,6,18,2,"D6-B18-H1,D6-B18-H6,D6-B18-H7"
36.3340712439,32.290532853,2,Pipes,D06-B18-T03,6,18,3,"D6-B18-H12,D6-B18-H13,D6-B18-H14"
36.3341726906,32.2906838736,8,Pipes,D06-B18-T04,6,18,4,"D6-B18-H9,D6-B18-H10,D6-B18-H11,D6-B18-H16,D6-B18-H17,D6-B18-H19,D6-B18-H20"
36.3343730507,32.290923419,2,Pipes,D06-B18-T05,6,18,5,"D6-B18-H8,D6-B18-H18"
36.3343566776,32.2904106927,8,Pipes,D06-B18-T06,6,18,6,"D6-B18-H15,D6-B18-H21,D6-B18-H22,D6-B18-H23"
36.334637115,32.2908261593,8,Pipes,D06-B18-T07,6,18,7,"D6-B18-H24,D6-B18-H25,D6-B18-H26,D6-B18-H27,D6-B18-H29"
36.3347257667,32.2905719838,8,Pipes,D06-B18-T08,6,18,8,"D6-B18-H28,D6-B18-H30,D6-B18-H32,D6-B18-H33,D6-B18-H34,D6-B18-H35"
36.3348470331,32.2903427326,2,Pipes,D06-B18-T09,6,18,9,"D6-B18-H38,D6-B18-H39"
36.3350432593,32.2904798753,2,Pipes,D06-B18-T10,6,18,10,"D6-B18-H36,D6-B18-H37"
36.3349502237,32.2901391862,2,Pipes,D06-B18-T11,6,18,11,"D6-B18-H40,D6-B18-H41,D6-B18-H51"
36.3352534806,32.2903216354,2,Pipes,D06-B18-T12,6,18,12,"D6-B18-H42,D6-B18-H49,D6-B18-H50"
36.3353248767,32.2905592771,8,Pipes,D06-B18-T13,6,18,13,"D6-B18-H43,D6-B18-H44,D6-B18-H45,D6-B18-H46,D6-B18-H47"
36.335638276,32.2904150957,2,Pipes,D06-B18-T14,6,18,14,"D6-B18-H48,D6-B18-H55,D6-B18-H56"
36.3355171986,32.2900822918,8,Pipes,D06-B18-T15,6,18,15,"D6-B18-H52,D6-B18-H53,D6-B18-H54,D6-B18-H57,D6-B18-H58,D6-B18-H59,D6-B18-H60,D6-B18-H61"
36.3358723518,32.2901020969,8,Pipes,D06-B18-T16,6,18,16,"D6-B18-H66,D6-B18-H67,D6-B18-H68,D6-B18-H69"
36.335790082,32.2899573175,8,Pipes,D06-B18-T17,6,18,17,"D6-B18-H63,D6-B18-H64,D6-B18-H65,D6-B18-H70"
36.3342806071,32.2914850035,8,Pipes,D06-B16-T01,6,16,1,"D6-B16-H1,D6-B16-H2,D6-B16-H3,D6-B16-H4,D6-B16-H5,D6-B16-H6,D6-B16-H7,D6-B16-H8"
36.3346008361,32.2915281251,8,Pipes,D06-B16-T02,6,16,2,"D6-B16-H9,D6-B16-H10,D6-B16-H11,D6-B16-H15,D6-B16-H16,D6-B16-H18"
36.3343826319,32.2911188118,2,Pipes,D06-B16-T03,6,16,3,"D6-B16-H12,D6-B16-H13,D6-B16-H14"
36.3344748753,32.2910812139,2,Pipes,D06-B16-T04,6,16,4,D6-B16-H19
36.3349111867,32.2915108936,2,Pipes,D06-B16-T05,6,16,5,"D6-B16-H17,D6-B16-H23,D6-B16-H24"
36.3347951979,32.2912345486,2,Pipes,D06-B16-T06,6,16,6,"D6-B16-H21,D6-B16-H22,D6-B16-H25"
36.3347293573,32.2911235467,2,Pipes,D06-B16-T07,6,16,7,"D6-B16-H20,D6-B16-H26"
36.3352500686,32.2913382199,8,Pipes,D06-B16-T08,6,16,8,"D6-B16-H28,D6-B16-H29,D6-B16-H30,D6-B16-H31,D6-B16-H32,D6-B16-H33"
36.3352625867,32.2910212887,2,Pipes,D06-B16-T09,6,16,9,D6-B16-H34
36.3352335788,32.2908690594,2,Pipes,D06-B16-T10,6,16,10,"D6-B16-H27,D6-B16-H35"
36.3355672405,32.2911886278,8,Pipes,D06-B16-T11,6,16,11,"D6-B16-H36,D6-B16-H37,D6-B16-H38,D6-B16-H39,D6-B16-H41,D6-B16-H42,D6-B16-H43"
36.3357346678,32.2912235982,2,Pipes,D06-B16-T12,6,16,12,"D6-B16-H40,D6-B16-H48"
36.335823186,32.2909439373,8,Pipes,D06-B16-T13,6,16,13,"D6-B16-H45,D6-B16-H46,D6-B16-H47,D6-B16-H48,D6-B16-H49,D6-B16-H50,D6-B16-H51,D6-B16-H52,D6-B16-H53"
36.336274785,32.2909947393,8,Pipes,D06-B16-T14,6,16,14,"D6-B16-H55,D6-B16-H56,D6-B16-H57,D6-B16-H58,D6-B16-H59"
36.3361255596,32.2907083618,2,Pipes,D06-B16-T15,6,16,15,"D6-B16-H54,D6-B16-H60,D6-B16-H61"
36.3346189758,32.292587446,8,Pipes,D06-B14-T01,6,14,1,"D6-B14-H1,D6-B14-H2,D6-B14-H10"
36.3344366934,32.2922479613,2,Pipes,D06-B14-T02,6,14,2,"D6-B14-H5,D6-B14-H6"
36.3346152594,32.2921770562,8,Pipes,D06-B14-T03,6,14,3,"D6-B14-H3,D6-B14-H4,D6-B14-H7,D6-B14-H9"
36.3348079428,32.2923851411,2,Pipes,D06-B14-T04,6,14,4,"D6-B14-H11,D6-B14-H12,D6-B14-H13"
36.3347804031,32.2920095385,2,Pipes,D06-B14-T05,6,14,5,"D6-B14-H5,D6-B14-H14"
36.3351192369,32.2923258468,8,Pipes,D06-B14-T06,6,14,6,"D6-B14-H15,D6-B14-H16-1,D6-B14-H16,D6-B14-H17,D6-B14-H18,D6-B14-H19-1,D6-B14-H19"
36.3355143507,32.2922893924,8,Pipes,D06-B14-T07,6,14,7,"D6-B14-H21,D6-B14-H22,D6-B14-H23,D6-B14-H31A,D6-B14-H32"
36.3353284701,32.2919094964,8,Pipes,D06-B14-T08,6,14,8,"D6-B14-H20,D6-B14-H26,D6-B14-H27,D6-B14-H28"
36.3354589361,32.2919252518,8,Pipes,D06-B14-T09,6,14,9,"D6-B14-H29,D6-B14-H30,D6-B14-H31,D6-B14-H35"
36.3357433767,32.2922016503,8,Pipes,D06-B14-T10,6,14,10,"D6-B14-H33,D6-B14-H34,D6-B14-H38,D6-B14-H39,D6-B14-H40"
36.3356951667,32.2917449644,8,Pipes,D06-B14-T11,6,14,11,"D6-B14-H36,D6-B14-H37,D6-B14-H41,D6-B14-H42,D6-B14-H43"
36.3358905145,32.2916386883,2,Pipes,D06-B14-T12,6,14,12,"D6-B14-H43-1,D6-B14-H44,D6-B14-H45"
36.3361167483,32.2919964778,8,Pipes,D06-B14-T13,6,14,13,"D6-B14-H46,D6-B14-H47,D6-B14-H48,D6-B14-H49,D6-B14-H50"
36.3364100936,32.2920201806,8,Pipes,D06-B14-T14,6,14,14,"D6-B14-H51,D6-B14-H52,D6-B14-H59,D6-B14-H60"
36.3362743164,32.2916978182,2,Pipes,D06-B14-T15,6,14,15,"D6-B14-H53,D6-B14-H58"
36.3362310387,32.2915235058,8,Pipes,D06-B14-T16,6,14,16,"D6-B14-H54,D6-B14-H55,D6-B14-H56,D6-B14-H57"
36.3364229238,32.2913815957,2,Pipes,D06-B14-T17,6,14,17,D6-B14-H62
36.3367356802,32.2919702724,2,Pipes,D06-B14-T18,6,14,18,D6-B14-H61
36.3352324813,32.2936138846,8,Pipes,D06-B12-T01,6,12,1,"D6-B12-H4,D6-B12-H5,D6-B12-H6,D6-B12-H7"
36.3350458691,32.2931208946,8,Pipes,D06-B12-T02,6,12,2,"D6-B12-H1,D6-B12-H2,D6-B12-H8,D6-B12-H9,D6-B12-H10,D6-B12-H11"
36.3354049348,32.2933692992,8,Pipes,D06-B12-T03,6,12,3,"D6-B12-H13,D6-B12-H14,D6-B12-H15,D6-B12-H17"
36.3352798584,32.2930197731,8,Pipes,D06-B12-T04,6,12,4,"D6-B12-H12,D6-B12-H18,D6-B12-H19"
36.3353494655,32.2929594511,2,Pipes,D06-B12-T05,6,12,5,"D6-B12-H19-1,D6-B12-H20"
36.3355970446,32.2934608978,8,Pipes,D06-B12-T06,6,12,6,"D6-B12-H16,D6-B12-H23,D6-B12-H24"
36.3355460897,32.2930123433,2,Pipes,D06-B12-T07,6,12,7,"D6-B12-H21,D6-B12-H28"
36.3356142173,32.2931085778,8,Pipes,D06-B12-T08,6,12,8,"D6-B12-H22,D6-B12-H26,D6-B12-H27,D6-B12-H31"
36.3358198414,32.2933437237,2,Pipes,D06-B12-T09,6,12,9,"D6-B12-H25,D6-B12-H33"
36.3357380588,32.2928283583,2,Pipes,D06-B12-T10,6,12,10,"D6-B12-H29,D6-B12-H30,D6-B12-H37,D6-B12-H38"
36.3357940497,32.2929292193,8,Pipes,D06-B12-T11,6,12,11,"D6-B12-H29,D6-B12-H30,D6-B12-H32,D6-B12-H35,D6-B12-H36"
36.3360676941,32.2930940884,8,Pipes,D06-B12-T12,6,12,12,"D6-B12-H34,D6-B12-H35,D6-B12-H40,D6-B12-H41"
36.3360763074,32.292862195,8,Pipes,D06-B12-T13,6,12,13,"D6-B12-H39,D6-B12-H48,D6-B12-H50,D6-B12-H50A"
36.336168207,32.2930617748,8,Pipes,D06-B12-T14,6,12,14,"D6-B12-H45,D6-B12-H46,D6-B12-H51,D6-B12-H52"
36.3363621501,32.2932358443,2,Pipes,D06-B12-T15,6,12,15,"D6-B12-H43,D6-B12-H44,D6-B12-H54"
36.3364772016,32.2931216115,2,Pipes,D06-B12-T16,6,12,16,"D6-B12-H53,D6-B12-H55"
36.3363795332,32.2925946613,8,Pipes,D06-B12-T17,6,12,17,"D6-B12-H49,D6-B12-H56,D6-B12-H57,D6-B12-H58,D6-B12-H59,D6-B12-H60"
36.3366595499,32.2927480116,8,Pipes,D06-B12-T18,6,12,18,"D6-B12-H61,D6-B12-H62,D6-B12-H66"
36.3366839341,32.2928598588,8,Pipes,D06-B12-T19,6,12,19,"D6-B12-H63,D6-B12-H64,D6-B12-H65"
36.3370388702,32.2930514536,2,Pipes,D06-B12-T20,6,12,20,"D6-B12-H74,D6-B12-H75"
36.337035174,32.2927692658,8,Pipes,D06-B12-T21,6,12,21,"D6-B12-H70,D6-B12-H71,D6-B12-H72,D6-B12-H73,D6-B12-H74A"
36.3369360471,32.2925482201,8,Pipes,D06-B12-T22,6,12,22,"D6-B12-H67,D6-B12-H68,D6-B12-H69"
36.3356256692,32.2944251069,8,Pipes,D06-B10-T01,6,10,1,"D6-B10-H5,D6-B10-H6,D6-B10-H7,D6-B10-H8,D6-B10-H11,D6-B10-H12"
36.3353896248,32.2938880263,8,Pipes,D06-B10-T02,6,10,2,"D6-B10-H1,D6-B10-H2,D6-B10-H3,D6-B10-H4,D6-B10-H14,D6-B10-H15"
36.3358579323,32.294352848,8,Pipes,D06-B10-T03,6,10,3,"D6-B10-H9,D6-B10-H10,D6-B10-H17,D6-B10-H18,D6-B10-H19,D6-B10-H20"
36.3356422851,32.2938488904,8,Pipes,D06-B10-T04,6,10,4,"D6-B10-H13,D6-B10-H16,D6-B10-H21,D6-B10-H21A,D6-B10-H22"
36.3358969444,32.2937332889,8,Pipes,D06-B10-T05,6,10,5,"D6-B10-H23,D6-B10-H24,D6-B10-H25,D6-B10-H33"
36.3360063496,32.2940097511,8,Pipes,D06-B10-T06,6,10,6,"D6-B10-H26,D6-B10-H27,D6-B10-H27A,D6-B10-H28,D6-B10-H29,D6-B10-H32,D6-B10-H32A"
36.336017687,32.2936734035,2,Pipes,D06-B10-T07,6,10,7,"D6-B10-H34,D6-B10-H35,D6-B10-H36"
36.3361395511,32.2936524237,8,Pipes,D06-B10-T08,6,10,8,"D6-B10-H37,D6-B10-H38,D6-B10-H43,D6-B10-H44,D6-B10-H45,D6-B10-H46"
36.3363707225,32.2941901927,8,Pipes,D06-B10-T09,6,10,9,"D6-B10-H30,D6-B10-H31,D6-B10-H39,D6-B10-H39A,D6-B10-H40,D6-B10-H41,D6-B10-H42"
36.3364545998,32.2937416121,2,Pipes,D06-B10-T10,6,10,10,"D6-B10-H47,D6-B10-H48,D6-B10-H49"
36.3365150978,32.2938892273,2,Pipes,D06-B10-T11,6,10,11,"D6-B10-H50,D6-B10-H51,D6-B10-H51A"
36.3366748197,32.2936169285,8,Pipes,D06-B10-T12,6,10,12,"D6-B10-H58,D6-B10-H59,D6-B10-H60"
36.336713381,32.2937496693,8,Pipes,D06-B10-T13,6,10,13,"D6-B10-H55,D6-B10-H56,D6-B10-H57,D6-B10-H61,D6-B10-H62"
36.3368172659,32.2938844887,2,Pipes,D06-B10-T14,6,10,14,"D6-B10-H54,D6-B10-H63"
36.3369665143,32.2940300627,2,Pipes,D06-B10-T15,6,10,15,"D6-B10-H53,D6-B10-H64,D6-B10-H65"
36.337140972,32.2932531345,8,Pipes,D06-B10-T16,6,10,16,"D6-B10-H70,D6-B10-H71,D6-B10-H72,D6-B10-H73,D6-B10-H75,D6-B10-H77"
36.3373741068,32.2936621518,2,Pipes,D06-B10-T17,6,10,17,"D6-B10-H68,D6-B10-H69,D6-B10-H79"
36.3373760179,32.2936949885,8,Pipes,D06-B10-T18,6,10,18,"D6-B10-H66,D6-B10-H67,D6-B10-H80,D6-B10-H81,D6-B10-H82"
36.3374990296,32.293369092,2,Pipes,D06-B10-T19,6,10,19,"D6-B10-H74,D6-B10-H76,D6-B10-H77,D6-B10-H78"
36.3354798097,32.2951084628,2,Pipes,D06-B08-T01,6,8,1,"D6-B8-H3,D6-B8-H4,D6-B8-H5"
36.3358868028,32.2954310727,2,Pipes,D06-B08-T02,6,8,2,"D6-B8-H1,D6-B8-H2"
36.3360570169,32.2954499122,8,Pipes,D06-B08-T03,6,8,3,"D6-B8-H8,D6-B8-H9,D6-B8-H10,D6-B8-H11,D6-B8-H12,D6-B8-H13"
36.3358652662,32.2949694037,2,Pipes,D06-B08-T04,6,8,4,"D6-B8-H6,D6-B8-H7"
36.3360006441,32.2949723741,8,Pipes,D06-B08-T05,6,8,5,"D6-B8-H14,D6-B8-H15,D6-B8-H16,D6-B8-H17,D6-B8-H18"
36.3362460619,32.2951433413,8,Pipes,D06-B08-T06,6,8,6,"D6-B8-H19,D6-B8-H20,D6-B8-H23"
36.3365152026,32.2953625945,2,Pipes,D06-B08-T07,6,8,7,"D6-B8-H21,D6-B8-H22,D6-B8-H31"
36.3365599917,32.2952044085,8,Pipes,D06-B08-T08,6,8,8,"D6-B8-H28,D6-B8-H28A,D6-B8-H29,D6-B8-H30"
36.3364080471,32.2949334445,8,Pipes,D06-B08-T09,6,8,9,"D6-B8-H23,D6-B8-H24,D6-B8-H25,D6-B8-H26,D6-B8-H27"
36.3365189996,32.2948122885,8,Pipes,D06-B08-T10,6,8,10,"D6-B8-H36,D6-B8-H37"
36.3367293254,32.2952068876,8,Pipes,D06-B08-T11,6,8,11,"D6-B8-H32,D6-B8-H33,D6-B8-H34,D6-B8-H35"
36.3367115904,32.2947638336,2,Pipes,D06-B08-T12,6,8,12,"D6-B8-H38,D6-B8-H39"
36.3368683489,32.2950244966,8,Pipes,D06-B08-T13,6,8,13,"D6-B8-H40,D6-B8-H41,D6-B8-H42,D6-B8-H43,D6-B8-H44"
36.3369269515,32.2948177397,8,Pipes,D06-B08-T14,6,8,14,"D6-B8-H45,D6-B8-H46,D6-B8-H47"
36.3374853605,32.2950313244,8,Pipes,D06-B08-T15,6,8,15,"D6-B8-H50,D6-B8-H51,D6-B8-H52,D6-B8-H53,D6-B8-H54"
36.3374200558,32.2948108215,8,Pipes,D06-B08-T16,6,8,16,"D6-B8-H48,D6-B8-H49,D6-B8-H55"
36.3375010657,32.2945765153,2,Pipes,D06-B08-T17,6,8,17,"D6-B8-H56,D6-B8-H57"
36.3376933328,32.2949902873,8,Pipes,D06-B08-T18,6,8,18,"D6-B8-H61,D6-B8-H62,D6-B8-H63"
36.3377000338,32.2946211922,8,Pipes,D06-B08-T19,6,8,19,"D6-B8-H58,D6-B8-H59,D6-B8-H60,D6-B8-H65,D6-B8-H66"
36.3379412332,32.2947492508,2,Pipes,D06-B08-T20,6,8,20,"D6-B8-H63,D6-B8-H64"
36.3358093402,32.2962554654,8,Pipes,D06-B06-T01,6,6,1,"D6-B6-H63,D6-B6-H64,D6-B6-H65,D6-B6-H66"
36.3359626548,32.2959010762,2,Pipes,D06-B06-T02,6,6,2,"D6-B6-H62,D6-B6-H62A"
36.3361253434,32.2962304662,8,Pipes,D06-B06-T03,6,6,3,"D6-B6-H59,D6-B6-H60,D6-B6-H61"
36.3363800246,32.2961091088,8,Pipes,D06-B06-T04,6,6,4,"D6-B6-H53,D6-B6-H54,D6-B6-H54A,D6-B6-H55,D6-B6-H56"
36.3364994295,32.2962946388,8,Pipes,D06-B06-T05,6,6,5,"D6-B6-H49,D6-B6-H50,D6-B6-H57,D6-B6-H58"
36.3365704774,32.2958310254,2,Pipes,D06-B06-T06,6,6,6,"D6-B6-H43,D6-B6-H44"
36.3366004181,32.2959218112,8,Pipes,D06-B06-T07,6,6,7,"D6-B6-H45,D6-B6-H46,D6-B6-H51,D6-B6-H52"
36.3367326656,32.2962290356,2,Pipes,D06-B06-T08,6,6,8,"D6-B6-H47,D6-B6-H49"
36.3368543255,32.2961642094,8,Pipes,D06-B06-T09,6,6,9,"D6-B6-H39,D6-B6-H40,D6-B6-H41,D6-B6-H42"
36.3368476954,32.2958709417,8,Pipes,D06-B06-T10,6,6,10,"D6-B6-H35,D6-B6-H36,D6-B6-H37,D6-B6-H38"
36.3370282572,32.2957902512,2,Pipes,D06-B06-T11,6,6,11,"D6-B6-H33,D6-B6-H34"
36.3371198792,32.295885934,8,Pipes,D06-B06-T12,6,6,12,"D6-B6-H30,D6-B6-H31,D6-B6-H32"
36.3371163695,32.2956881338,2,Pipes,D06-B06-T13,6,6,13,"D6-B6-H28,D6-B6-H29"
36.3372485363,32.2956077399,2,Pipes,D06-B06-T14,6,6,14,"D6-B6-H26,D6-B6-H27"
36.3374623588,32.2959389676,8,Pipes,D06-B06-T15,6,6,15,"D6-B6-H22,D6-B6-H23,D6-B6-H24,D6-B6-H25"
36.3375394819,32.2957676736,2,Pipes,D06-B06-T16,6,6,16,"D6-B6-H21,D6-B6-H26"
36.3377530656,32.2958424147,8,Pipes,D06-B06-T17,6,6,17,"D6-B6-H14,D6-B6-H15,D6-B6-H16"
36.3375957535,32.2954628837,8,Pipes,D06-B06-T18,6,6,18,"D6-B6-H18,D6-B6-H19,D6-B6-H20"
36.3377852695,32.2956137358,8,Pipes,D06-B06-T19,6,6,19,"D6-B6-H11,D6-B6-H12,D6-B6-H13,D6-B6-H17"
36.338305322,32.2956629532,8,Pipes,D06-B06-T20,6,6,20,"D6-B6-H2,D6-B6-H7,D6-B6-H8"
36.3382303384,32.2954988563,8,Pipes,D06-B06-T21,6,6,21,"D6-B6-H1,D6-B6-H6,D6-B6-H7,D6-B6-H8,D6-B6-H9,D6-B6-H10"
36.3381668399,32.2952234555,8,Pipes,D06-B06-T22,6,6,22,"D6-B6-H3,D6-B6-H3A,D6-B6-H4,D6-B6-H5"
36.338373461,32.295319606,2,Pipes,D06-B06-T23,6,6,23,D6-B6-H1
36.3362841872,32.2972537314,2,Pipes,D06-B04-T01,6,4,1,"D6-B4-H1,D6-B4-H2,D6-B4-H3"
36.3362583489,32.2967844937,8,Pipes,D06-B04-T02,6,4,2,"D6-B4-H5,D6-B4-H6,D6-B4-H7,D6-B4-H8,D6-B4-H9,D6-B4-H10"
36.3364530627,32.2971703911,8,Pipes,D06-B04-T03,6,4,3,"D6-B4-H4,D6-B4-H5A,D6-B4-H11,D6-B4-H12,D6-B4-H13"
36.3366205252,32.2971544062,2,Pipes,D06-B04-T04,6,4,4,"D6-B4-H14,D6-B4-H15"
36.336564509,32.2967048318,8,Pipes,D06-B04-T05,6,4,5,"D6-B4-H17,D6-B4-H18,D6-B4-H19"
36.3367481178,32.2969506244,8,Pipes,D06-B04-T06,6,4,6,"D6-B4-H16,D6-B4-H22,D6-B4-H23"
36.336843539,32.2967882032,8,Pipes,D06-B04-T07,6,4,7,"D6-B4-H20,D6-B4-H21,D6-B4-H27,D6-B4-H30"
