house_id,house_id_short,house_district,house_block,house_number,house_sub_unit,septic_id,septic_id_short,septic_district,septic_block,septic_number,septic_capacity,septic_ventilation_1,septic_ventilation_2,steel_id,steel_id_short,steel_type,steel_district,steel_number,steel_capacity
D01-B03-H113,D1-B3-H113,1,3,113,,D01-B03-T10,D1-B3-T10,1,3,10,4,160,,,,,,,
D01-B03-H114,D1-B3-H114,1,3,114,,D01-B03-T10,D1-B3-T10,1,3,10,4,160,,,,,,,
D01-B03-H115,D1-B3-H115,1,3,115,,,,,,,8,160,,,,,,,
D01-B03-H116,D1-B3-H116,1,3,116,,D01-B03-T12,D1-B3-T12,1,3,12,4,160,,,,,,,
D01-B03-H116,D1-B3-H116,1,3,116,,,,,,,8,160,,,,,,,
D01-B03-H117,D1-B3-H117,1,3,117,,D01-B03-T12,D1-B3-T12,1,3,12,4,160,,,,,,,
D01-B03-H118,D1-B3-H118,1,3,118,,D01-B03-T12,D1-B3-T12,1,3,12,4,160,,,,,,,
D01-B03-H119,D1-B3-H119,1,3,119,,D01-B03-T12,D1-B3-T12,1,3,12,4,160,,,,,,,
D01-B03-H120,D1-B3-H120,1,3,120,,D01-B03-T14,D1-B3-T14,1,3,14,4,160,,,,,,,
D01-B03-H121,D1-B3-H121,1,3,121,,D01-B03-T14,D1-B3-T14,1,3,14,4,160,,,,,,,
D01-B03-H122,D1-B3-H122,1,3,122,,D01-B03-T14,D1-B3-T14,1,3,14,4,160,,,,,,,
D01-B03-H123,D1-B3-H123,1,3,123,,D01-B03-T15,D1-B3-T15,1,3,15,4,160,,,,,,,
D01-B03-H124,D1-B3-H124,1,3,124,,D01-B03-T15,D1-B3-T15,1,3,15,4,160,,,,,,,
D01-B03-H125,D1-B3-H125,1,3,125,,D01-B03-T16,D1-B3-T16,1,3,16,4,160,,,,,,,
D01-B03-H126,D1-B3-H126,1,3,126,,D01-B03-T16,D1-B3-T16,1,3,16,4,160,,,,,,,
D01-B03-H127,D1-B3-H127,1,3,127,,D01-B03-T16,D1-B3-T16,1,3,16,4,160,,,,,,,
D01-B03-H128,D1-B3-H128,1,3,128,,D01-B03-T18,D1-B3-T18,1,3,18,4,160,,,,,,,
D01-B03-H129,D1-B3-H129,1,3,129,,D01-B03-T18,D1-B3-T18,1,3,18,4,160,,,,,,,
D01-B03-H130,D1-B3-H130,1,3,130,,D01-B03-T18,D1-B3-T18,1,3,18,4,160,,,,,,,
D01-B03-H131,D1-B3-H131,1,3,131,,D01-B03-T18,D1-B3-T18,1,3,18,4,160,,,,,,,
D01-B04-H001,D1-B4-H1,1,4,1,,D01-B03-T18,D1-B3-T18,1,3,18,4,160,,,,,,,
D01-B04-H002,D1-B4-H2,1,4,2,,D01-B03-T18,D1-B3-T18,1,3,18,4,160,,,,,,,
D01-B04-H003,D1-B4-H3,1,4,3,,D01-B04-T08,D1-B4-T8,1,4,8,8,160,,,,,,,
D01-B04-H004,D1-B4-H4,1,4,4,,D01-B04-T08,D1-B4-T8,1,4,8,8,160,,,,,,,
D01-B04-H005,D1-B4-H5,1,4,5,,D01-B04-T08,D1-B4-T8,1,4,8,8,160,,,,,,,
D01-B04-H006,D1-B4-H6,1,4,6,,D01-B04-T08,D1-B4-T8,1,4,8,8,160,,,,,,,
D01-B04-H007,D1-B4-H7,1,4,7,,D01-B04-T08,D1-B4-T8,1,4,8,8,160,,,,,,,
D01-B04-H008,D1-B4-H8,1,4,8,,D01-B04-T07,D1-B4-T7,1,4,7,4,160,,,,,,,
D01-B04-H009,D1-B4-H9,1,4,9,,D01-B04-T07,D1-B4-T7,1,4,7,4,160,,,,,,,
D01-B04-H010,D1-B4-H10,1,4,10,,D01-B04-T07,D1-B4-T7,1,4,7,4,160,,,,,,,
D01-B04-H011,D1-B4-H11,1,4,11,,D01-B03-T12,D1-B3-T12,1,3,12,4,160,,,,,,,
D01-B04-H012,D1-B4-H12,1,4,12,,D01-B03-T12,D1-B3-T12,1,3,12,4,160,,,,,,,
D01-B04-H013,D1-B4-H13,1,4,13,,D01-B03-T12,D1-B3-T12,1,3,12,4,160,,,,,,,
D01-B04-H014,D1-B4-H14,1,4,14,,,,,,,8,160,,,,,,,
D01-B04-H015,D1-B4-H15,1,4,15,,,,,,,8,160,,,,,,,
D01-B04-H016,D1-B4-H16,1,4,16,,,,,,,8,160,,,,,,,
D01-B04-H017,D1-B4-H17,1,4,17,,D01-B04-T06,D1-B4-T6,1,4,6,8,160,,,,,,,
D01-B04-H018,D1-B4-H18,1,4,18,,D01-B03-T10,D1-B3-T10,1,3,10,4,160,,,,,,,
D01-B04-H019,D1-B4-H19,1,4,19,,D01-B03-T10,D1-B3-T10,1,3,10,4,160,,,,,,,
D01-B04-H019,D1-B4-H19,1,4,19,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B04-H020,D1-B4-H20,1,4,20,,D01-B03-T10,D1-B3-T10,1,3,10,4,160,,,,,,,
D01-B04-H021,D1-B4-H21,1,4,21,,D01-B04-T04,D1-B4-T4,1,4,4,4,160,,,,,,,
D01-B04-H021,D1-B4-H21,1,4,21,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B04-H023,D1-B4-H23,1,4,23,,D01-B04-T03,D1-B4-T3,1,4,3,8,160,,,,,,,
D01-B04-H024,D1-B4-H24,1,4,24,,D01-B04-T03,D1-B4-T3,1,4,3,8,160,,,,,,,
D01-B04-H025,D1-B4-H25,1,4,25,,D01-B04-T03,D1-B4-T3,1,4,3,8,160,,,,,,,
D01-B04-H026,D1-B4-H26,1,4,26,,D01-B04-T03,D1-B4-T3,1,4,3,8,160,,,,,,,
D01-B04-H027,D1-B4-H27,1,4,27,,D01-B04-T03,D1-B4-T3,1,4,3,8,160,,,,,,,
D01-B04-H028,D1-B4-H28,1,4,28,,D01-B04-T03,D1-B4-T3,1,4,3,8,160,,,,,,,
D01-B04-H029,D1-B4-H29,1,4,29,,D01-B04-T03,D1-B4-T3,1,4,3,8,160,,,,,,,
D01-B04-H030,D1-B4-H30,1,4,30,,D01-B03-T04,D1-B3-T4,1,3,4,4,160,,,,,,,
D01-B04-H031,D1-B4-H31,1,4,31,,D01-B03-T04,D1-B3-T4,1,3,4,4,160,,,,,,,
D01-B04-H032,D1-B4-H32,1,4,32,,D01-B03-T04,D1-B3-T4,1,3,4,4,160,,,,,,,
D01-B04-H033,D1-B4-H33,1,4,33,,D01-B05-T10,D1-B5-T10,1,5,10,8,160,,,,,,,
D01-B04-H034,D1-B4-H34,1,4,34,,D01-B03-T02,D1-B3-T2,1,3,2,4,160,,,,,,,
D01-B04-H035,D1-B4-H35,1,4,35,,D01-B03-T02,D1-B3-T2,1,3,2,4,160,,,,,,,
D01-B04-H035,D1-B4-H35,1,4,35,,D01-B04-T02,D1-B4-T2,1,4,2,8,160,,,,,,,
D01-B04-H036,D1-B4-H36,1,4,36,,D01-B04-T02,D1-B4-T2,1,4,2,8,160,,,,,,,
D01-B04-H038,D1-B4-H38,1,4,38,,D01-B04-T01,D1-B4-T1,1,4,1,4,160,,,,,,,
D01-B04-H039,D1-B4-H39,1,4,39,,D01-B04-T01,D1-B4-T1,1,4,1,4,160,,,,,,,
D01-B04-H040,D1-B4-H40,1,4,40,,D01-B05-T01,D1-B5-T1,1,5,1,4,160,,,,,,,
D01-B04-H041,D1-B4-H41,1,4,41,,D01-B04-T01,D1-B4-T1,1,4,1,4,160,,,,,,,
D01-B04-H042,D1-B4-H42,1,4,42,,D01-B04-T01,D1-B4-T1,1,4,1,4,160,,,,,,,
D01-B04-H043,D1-B4-H43,1,4,43,,D01-B04-T02,D1-B4-T2,1,4,2,8,160,,,,,,,
D01-B04-H044,D1-B4-H44,1,4,44,,D01-B04-T02,D1-B4-T2,1,4,2,8,160,,,,,,,
D01-B04-H045,D1-B4-H45,1,4,45,,D01-B03-T02,D1-B3-T2,1,3,2,4,160,,,,,,,
D01-B04-H046,D1-B4-H46,1,4,46,,D01-B04-T02,D1-B4-T2,1,4,2,8,160,,,,,,,
D01-B04-H046,D1-B4-H46,1,4,46,,D01-B05-T07,D1-B5-T7,1,5,7,4,160,,,,,,,
D01-B04-H047,D1-B4-H47,1,4,47,,D01-B05-T07,D1-B5-T7,1,5,7,4,160,,,,,,,
D01-B04-H048,D1-B4-H48,1,4,48,,D01-B05-T07,D1-B5-T7,1,5,7,4,160,,,,,,,
D01-B04-H050,D1-B4-H50,1,4,50,,D01-B05-T07,D1-B5-T7,1,5,7,4,160,,,,,,,
D01-B04-H051,D1-B4-H51,1,4,51,,D01-B05-T10,D1-B5-T10,1,5,10,8,160,,,,,,,
D01-B04-H052,D1-B4-H52,1,4,52,,D01-B05-T10,D1-B5-T10,1,5,10,8,160,,,,,,,
D01-B04-H053,D1-B4-H53,1,4,53,,D01-B05-T10,D1-B5-T10,1,5,10,8,160,,,,,,,
D01-B04-H054,D1-B4-H54,1,4,54,,D01-B05-T10,D1-B5-T10,1,5,10,8,160,,,,,,,
D01-B04-H055,D1-B4-H55,1,4,55,,D01-B05-T10,D1-B5-T10,1,5,10,8,160,,,,,,,
D01-B04-H056,D1-B4-H56,1,4,56,,D01-B05-T10,D1-B5-T10,1,5,10,8,160,,,,,,,
D01-B04-H057,D1-B4-H57,1,4,57,,D01-B04-T04,D1-B4-T4,1,4,4,4,160,,,,,,,
D01-B04-H058,D1-B4-H58,1,4,58,,D01-B04-T03,D1-B4-T3,1,4,3,8,160,,,,,,,
D01-B04-H059,D1-B4-H59,1,4,59,,D01-B04-T04,D1-B4-T4,1,4,4,4,160,,,,,,,
D01-B04-H060,D1-B4-H60,1,4,60,,D01-B04-T03,D1-B4-T3,1,4,3,8,160,,,,,,,
D01-B04-H061,D1-B4-H61,1,4,61,,D01-B04-T04,D1-B4-T4,1,4,4,4,160,,,,,,,
D01-B04-H062,D1-B4-H62,1,4,62,,D01-B04-T03,D1-B4-T3,1,4,3,8,160,,,,,,,
D01-B04-H063,D1-B4-H63,1,4,63,,D01-B04-T04,D1-B4-T4,1,4,4,4,160,,,,,,,
D01-B04-H064,D1-B4-H64,1,4,64,,D01-B04-T04,D1-B4-T4,1,4,4,4,160,,,,,,,
D01-B04-H065,D1-B4-H65,1,4,65,,D01-B04-T04,D1-B4-T4,1,4,4,4,160,,,,,,,
D01-B04-H065,D1-B4-H65,1,4,65,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B04-H066,D1-B4-H66,1,4,66,,D01-B04-T04,D1-B4-T4,1,4,4,4,160,,,,,,,
D01-B04-H067,D1-B4-H67,1,4,67,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B04-H068,D1-B4-H68,1,4,68,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B04-H069,D1-B4-H69,1,4,69,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B04-H071,D1-B4-H71,1,4,71,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B04-H072,D1-B4-H72,1,4,72,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B04-H073,D1-B4-H73,1,4,73,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B04-H074,D1-B4-H74,1,4,74,,D01-B04-T06,D1-B4-T6,1,4,6,8,160,,,,,,,
D01-B04-H075,D1-B4-H75,1,4,75,,D01-B04-T06,D1-B4-T6,1,4,6,8,160,,,,,,,
D01-B04-H076,D1-B4-H76,1,4,76,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B04-H076-1,D1-B4-H76-1,1,4,76,-1,D01-B04-T06,D1-B4-T6,1,4,6,8,160,,,,,,,
D01-B04-H076-2,D1-B4-H76-2,1,4,76,-2,D01-B04-T06,D1-B4-T6,1,4,6,8,160,,,,,,,
D01-B04-H078,D1-B4-H78,1,4,78,,,,,,,8,160,,,,,,,
D01-B04-H079,D1-B4-H79,1,4,79,,,,,,,8,160,,,,,,,
D01-B04-H080,D1-B4-H80,1,4,80,,D01-B05-T18,D1-B5-T18,1,5,18,4,160,,,,,,,
D01-B04-H081,D1-B4-H81,1,4,81,,D01-B05-T18,D1-B5-T18,1,5,18,4,160,,,,,,,
D01-B04-H081,D1-B4-H81,1,4,81,,D01-B05-T19,D1-B5-T19,1,5,19,4,160,,,,,,,
D01-B04-H082,D1-B4-H82,1,4,82,,D01-B05-T18,D1-B5-T18,1,5,18,4,160,,,,,,,
D01-B04-H082,D1-B4-H82,1,4,82,,D01-B05-T19,D1-B5-T19,1,5,19,4,160,,,,,,,
D01-B04-H083,D1-B4-H83,1,4,83,,D01-B05-T18,D1-B5-T18,1,5,18,4,160,,,,,,,
D01-B04-H086,D1-B4-H86,1,4,86,,D01-B04-T07,D1-B4-T7,1,4,7,4,160,,,,,,,
D01-B04-H088,D1-B4-H88,1,4,88,,D01-B04-T07,D1-B4-T7,1,4,7,4,160,,,,,,,
D01-B04-H089,D1-B4-H89,1,4,89,,D01-B04-T07,D1-B4-T7,1,4,7,4,160,,,,,,,
D01-B04-H090,D1-B4-H90,1,4,90,,D01-B04-T07,D1-B4-T7,1,4,7,4,160,,,,,,,
D01-B04-H091,D1-B4-H91,1,4,91,,D01-B04-T07,D1-B4-T7,1,4,7,4,160,,,,,,,
D01-B04-H092,D1-B4-H92,1,4,92,,D01-B04-T08,D1-B4-T8,1,4,8,8,160,,,,,,,
D01-B04-H093,D1-B4-H93,1,4,93,,D01-B04-T08,D1-B4-T8,1,4,8,8,160,,,,,,,
D01-B04-H094,D1-B4-H94,1,4,94,,D01-B04-T08,D1-B4-T8,1,4,8,8,160,,,,,,,
D01-B04-H095,D1-B4-H95,1,4,95,,D01-B04-T08,D1-B4-T8,1,4,8,8,160,,,,,,,
D01-B04-H096,D1-B4-H96,1,4,96,,D01-B04-T08,D1-B4-T8,1,4,8,8,160,,,,,,,
D01-B04-H097,D1-B4-H97,1,4,97,,D01-B04-T09,D1-B4-T9,1,4,9,8,160,,,,,,,
D01-B04-H098,D1-B4-H98,1,4,98,,D01-B04-T09,D1-B4-T9,1,4,9,8,160,,,,,,,
D01-B04-H099,D1-B4-H99,1,4,99,,D01-B04-T09,D1-B4-T9,1,4,9,8,160,,,,,,,
D01-B04-H100,D1-B4-H100,1,4,100,,D01-B04-T09,D1-B4-T9,1,4,9,8,160,,,,,,,
D01-B04-H101,D1-B4-H101,1,4,101,,D01-B04-T09,D1-B4-T9,1,4,9,8,160,,,,,,,
D01-B05-H001,D1-B5-H1,1,5,1,,D01-B04-T09,D1-B4-T9,1,4,9,8,160,,,,,,,
D01-B05-H002,D1-B5-H2,1,5,2,,D01-B04-T09,D1-B4-T9,1,4,9,8,160,,,,,,,
D01-B05-H003,D1-B5-H3,1,5,3,,D01-B04-T09,D1-B4-T9,1,4,9,8,160,,,,,,,
D01-B05-H004,D1-B5-H4,1,5,4,,D01-B04-T09,D1-B4-T9,1,4,9,8,160,,,,,,,
D01-B05-H005,D1-B5-H5,1,5,5,,D01-B05-T22,D1-B5-T22,1,5,22,4,160,,,,,,,
D01-B05-H006,D1-B5-H6,1,5,6,,D01-B05-T22,D1-B5-T22,1,5,22,4,160,,,,,,,
D01-B05-H007,D1-B5-H7,1,5,7,,D01-B05-T22,D1-B5-T22,1,5,22,4,160,,,,,,,
D01-B05-H009,D1-B5-H9,1,5,9,,D01-B05-T21,D1-B5-T21,1,5,21,4,160,,,,,,,
D01-B05-H010,D1-B5-H10,1,5,10,,D01-B05-T21,D1-B5-T21,1,5,21,4,160,,,,,,,
D01-B05-H011,D1-B5-H11,1,5,11,,D01-B05-T21,D1-B5-T21,1,5,21,4,160,,,,,,,
D01-B05-H013,D1-B5-H13,1,5,13,,D01-B05-T21,D1-B5-T21,1,5,21,4,160,,,,,,,
D01-B05-H014,D1-B5-H14,1,5,14,,D01-B05-T21,D1-B5-T21,1,5,21,4,160,,,,,,,
D01-B05-H016,D1-B5-H16,1,5,16,,D01-B05-T21,D1-B5-T21,1,5,21,4,160,,,,,,,
D01-B05-H017,D1-B5-H17,1,5,17,,D01-B05-T19,D1-B5-T19,1,5,19,4,160,,,,,,,
D01-B05-H018,D1-B5-H18,1,5,18,,D01-B05-T19,D1-B5-T19,1,5,19,4,160,,,,,,,
D01-B05-H019,D1-B5-H19,1,5,19,,D01-B05-T19,D1-B5-T19,1,5,19,4,160,,,,,,,
D01-B05-H020,D1-B5-H20,1,5,20,,D01-B05-T19,D1-B5-T19,1,5,19,4,160,,,,,,,
D01-B05-H021,D1-B5-H21,1,5,21,,D01-B05-T19,D1-B5-T19,1,5,19,4,160,,,,,,,
D01-B05-H023,D1-B5-H23,1,5,23,,D01-B05-T19,D1-B5-T19,1,5,19,4,160,,,,,,,
D01-B05-H024,D1-B5-H24,1,5,24,,D01-B05-T18,D1-B5-T18,1,5,18,4,160,,,,,,,
D01-B05-H025,D1-B5-H25,1,5,25,,D01-B05-T18,D1-B5-T18,1,5,18,4,160,,,,,,,
D01-B05-H026,D1-B5-H26,1,5,26,,D01-B05-T18,D1-B5-T18,1,5,18,4,160,,,,,,,
D01-B05-H027,D1-B5-H27,1,5,27,,D01-B05-T18,D1-B5-T18,1,5,18,4,160,,,,,,,
D01-B05-H028,D1-B5-H28,1,5,28,,D01-B05-T18,D1-B5-T18,1,5,18,4,160,,,,,,,
D01-B05-H029,D1-B5-H29,1,5,29,,D01-B05-T15,D1-B5-T15,1,5,15,4,160,,,,,,,
D01-B05-H030,D1-B5-H30,1,5,30,,D01-B05-T17,D1-B5-T17,1,5,17,4,160,,,,,,,
D01-B05-H031,D1-B5-H31,1,5,31,,D01-B05-T17,D1-B5-T17,1,5,17,4,160,,,,,,,
D01-B05-H032,D1-B5-H32,1,5,32,,D01-B05-T16,D1-B5-T16,1,5,16,4,160,,,,,,,
D01-B05-H033,D1-B5-H33,1,5,33,,D01-B05-T16,D1-B5-T16,1,5,16,4,160,,,,,,,
D01-B05-H033,D1-B5-H33,1,5,33,,D01-B05-T17,D1-B5-T17,1,5,17,4,160,,,,,,,
D01-B05-H034,D1-B5-H34,1,5,34,,D01-B05-T16,D1-B5-T16,1,5,16,4,160,,,,,,,
D01-B05-H034,D1-B5-H34,1,5,34,,D01-B05-T17,D1-B5-T17,1,5,17,4,160,,,,,,,
D01-B05-H035,D1-B5-H35,1,5,35,,D01-B05-T16,D1-B5-T16,1,5,16,4,160,,,,,,,
D01-B05-H036,D1-B5-H36,1,5,36,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B05-H036,D1-B5-H36,1,5,36,,D01-B05-T16,D1-B5-T16,1,5,16,4,160,,,,,,,
D01-B05-H037,D1-B5-H37,1,5,37,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B05-H037,D1-B5-H37,1,5,37,,,,,,,4,160,,,,,,,
D01-B05-H038,D1-B5-H38,1,5,38,,,,,,,4,160,,,,,,,
D01-B05-H039,D1-B5-H39,1,5,39,,D01-B05-T17,D1-B5-T17,1,5,17,4,160,,,,,,,
D01-B05-H039,D1-B5-H39,1,5,39,,,,,,,4,160,,,,,,,
D01-B05-H040,D1-B5-H40,1,5,40,,D01-B05-T15,D1-B5-T15,1,5,15,4,160,,,,,,,
D01-B05-H041,D1-B5-H41,1,5,41,,D01-B04-T05,D1-B4-T5,1,4,5,4,160,,,,,,,
D01-B05-H041,D1-B5-H41,1,5,41,,,,,,,4,160,,,,,,,
D01-B05-H042,D1-B5-H42,1,5,42,,D01-B05-T15,D1-B5-T15,1,5,15,4,160,,,,,,,
D01-B05-H043,D1-B5-H43,1,5,43,,D01-B05-T13,D1-B5-T13,1,5,13,8,160,,,,,,,
D01-B05-H044,D1-B5-H44,1,5,44,,D01-B05-T13,D1-B5-T13,1,5,13,8,160,,,,,,,
D01-B05-H044,D1-B5-H44,1,5,44,,D01-B05-T14,D1-B5-T14,1,5,14,4,160,,,,,,,
D01-B05-H045,D1-B5-H45,1,5,45,,D01-B05-T13,D1-B5-T13,1,5,13,8,160,,,,,,,
D01-B05-H045,D1-B5-H45,1,5,45,,D01-B05-T14,D1-B5-T14,1,5,14,4,160,,,,,,,
D01-B05-H046,D1-B5-H46,1,5,46,,D01-B05-T13,D1-B5-T13,1,5,13,8,160,,,,,,,
D01-B05-H046,D1-B5-H46,1,5,46,,D01-B05-T14,D1-B5-T14,1,5,14,4,160,,,,,,,
D01-B05-H047,D1-B5-H47,1,5,47,,D01-B05-T13,D1-B5-T13,1,5,13,8,160,,,,,,,
D01-B05-H048,D1-B5-H48,1,5,48,,D01-B05-T13,D1-B5-T13,1,5,13,8,160,,,,,,,
D01-B05-H049,D1-B5-H49,1,5,49,,D01-B05-T13,D1-B5-T13,1,5,13,8,160,,,,,,,
D01-B05-H049,D1-B5-H49,1,5,49,,D01-B05-T14,D1-B5-T14,1,5,14,4,160,,,,,,,
D01-B05-H050,D1-B5-H50,1,5,50,,D01-B05-T13,D1-B5-T13,1,5,13,8,160,,,,,,,
D01-B05-H051,D1-B5-H51,1,5,51,,D01-B05-T13,D1-B5-T13,1,5,13,8,160,,,,,,,
D01-B05-H052,D1-B5-H52,1,5,52,,D01-B05-T13,D1-B5-T13,1,5,13,8,160,,,,,,,
D01-B05-H053,D1-B5-H53,1,5,53,,D01-B05-T11,D1-B5-T11,1,5,11,4,160,,,,,,,
D01-B05-H054,D1-B5-H54,1,5,54,,D01-B05-T11,D1-B5-T11,1,5,11,4,160,,,,,,,
D01-B05-H055,D1-B5-H55,1,5,55,,D01-B05-T11,D1-B5-T11,1,5,11,4,160,,,,,,,
D01-B05-H056,D1-B5-H56,1,5,56,,D01-B05-T11,D1-B5-T11,1,5,11,4,160,,,,,,,
D01-B05-H057,D1-B5-H57,1,5,57,,D01-B05-T11,D1-B5-T11,1,5,11,4,160,,,,,,,
D01-B05-H058,D1-B5-H58,1,5,58,,D01-B05-T11,D1-B5-T11,1,5,11,4,160,,,,,,,
D01-B05-H059,D1-B5-H59,1,5,59,,D01-B05-T08,D1-B5-T8,1,5,8,4,160,,,,,,,
D01-B05-H059,D1-B5-H59,1,5,59,,D01-B05-T11,D1-B5-T11,1,5,11,4,160,,,,,,,
D01-B05-H060,D1-B5-H60,1,5,60,,D01-B05-T11,D1-B5-T11,1,5,11,4,160,,,,,,,
D01-B05-H061,D1-B5-H61,1,5,61,,D01-B05-T11,D1-B5-T11,1,5,11,4,160,,,,,,,
D01-B05-H063,D1-B5-H63,1,5,63,,D01-B05-T07,D1-B5-T7,1,5,7,4,160,,,,,,,
D01-B05-H064,D1-B5-H64,1,5,64,,D01-B05-T08,D1-B5-T8,1,5,8,4,160,,,,,,,
D01-B05-H065,D1-B5-H65,1,5,65,,D01-B05-T08,D1-B5-T8,1,5,8,4,160,,,,,,,
D01-B05-H066,D1-B5-H66,1,5,66,,D01-B05-T07,D1-B5-T7,1,5,7,4,160,,,,,,,
D01-B05-H067,D1-B5-H67,1,5,67,,D01-B05-T07,D1-B5-T7,1,5,7,4,160,,,,,,,
D01-B05-H068,D1-B5-H68,1,5,68,,D01-B05-T07,D1-B5-T7,1,5,7,4,160,,,,,,,
D01-B05-H069,D1-B5-H69,1,5,69,,D01-B05-T04,D1-B5-T4,1,5,4,4,160,,,,,,,
D01-B05-H071,D1-B5-H71,1,5,71,,D01-B05-T04,D1-B5-T4,1,5,4,4,160,,,,,,,
D01-B05-H072,D1-B5-H72,1,5,72,,D01-B05-T04,D1-B5-T4,1,5,4,4,160,,,,,,,
D01-B05-H074,D1-B5-H74,1,5,74,,D01-B05-T04,D1-B5-T4,1,5,4,4,160,,,,,,,
D01-B05-H075,D1-B5-H75,1,5,75,,D01-B05-T01,D1-B5-T1,1,5,1,4,160,,,,,,,
D01-B05-H076,D1-B5-H76,1,5,76,,D01-B05-T01,D1-B5-T1,1,5,1,4,160,,,,,,,
D01-B05-H077,D1-B5-H77,1,5,77,,D01-B05-T01,D1-B5-T1,1,5,1,4,160,,,,,,,
D01-B05-H078,D1-B5-H78,1,5,78,,D01-B05-T02,D1-B5-T2,1,5,2,4,160,,,,,,,
D01-B05-H079,D1-B5-H79,1,5,79,,D01-B05-T02,D1-B5-T2,1,5,2,4,160,,,,,,,
D01-B05-H080,D1-B5-H80,1,5,80,,D01-B05-T02,D1-B5-T2,1,5,2,4,160,,,,,,,
D01-B05-H081,D1-B5-H81,1,5,81,,D01-B05-T01,D1-B5-T1,1,5,1,4,160,,,,,,,
D01-B05-H082,D1-B5-H82,1,5,82,,D01-B05-T01,D1-B5-T1,1,5,1,4,160,,,,,,,
D01-B05-H083,D1-B5-H83,1,5,83,,D01-B05-T02,D1-B5-T2,1,5,2,4,160,,,,,,,
D01-B05-H084,D1-B5-H84,1,5,84,,D01-B05-T02,D1-B5-T2,1,5,2,4,160,,,,,,,
D01-B05-H085,D1-B5-H85,1,5,85,,D01-B05-T02,D1-B5-T2,1,5,2,4,160,,,,,,,
D01-B05-H086,D1-B5-H86,1,5,86,,D01-B05-T03,D1-B5-T3,1,5,3,8,160,,,,,,,
D01-B05-H086-1,D1-B5-H86-1,1,5,86,-1,D01-B05-T02,D1-B5-T2,1,5,2,4,160,,,,,,,
D01-B05-H087,D1-B5-H87,1,5,87,,D01-B05-T03,D1-B5-T3,1,5,3,8,160,,,,,,,
D01-B05-H088,D1-B5-H88,1,5,88,,D01-B05-T03,D1-B5-T3,1,5,3,8,160,,,,,,,
D01-B05-H089,D1-B5-H89,1,5,89,,D01-B05-T03,D1-B5-T3,1,5,3,8,160,,,,,,,
D01-B05-H090,D1-B5-H90,1,5,90,,D01-B05-T03,D1-B5-T3,1,5,3,8,160,,,,,,,
D01-B05-H091,D1-B5-H91,1,5,91,,D01-B05-T03,D1-B5-T3,1,5,3,8,160,,,,,,,
D01-B05-H091-1,D1-B5-H91-1,1,5,91,-1,D01-B05-T03,D1-B5-T3,1,5,3,8,160,,,,,,,
D01-B05-H093,D1-B5-H93,1,5,93,,D01-B05-T03,D1-B5-T3,1,5,3,8,160,,,,,,,
D01-B05-H094,D1-B5-H94,1,5,94,,D01-B06-T04,D1-B6-T4,1,6,4,4,160,,,,,,,
D01-B05-H095,D1-B5-H95,1,5,95,,D01-B06-T04,D1-B6-T4,1,6,4,4,160,,,,,,,
D01-B05-H096,D1-B5-H96,1,5,96,,D01-B05-T06,D1-B5-T6,1,5,6,4,160,,,,,,,
D01-B05-H097,D1-B5-H97,1,5,97,,D01-B05-T06,D1-B5-T6,1,5,6,4,160,,,,,,,
D01-B05-H098,D1-B5-H98,1,5,98,,D01-B05-T05,D1-B5-T5,1,5,5,4,160,,,,,,,
D01-B05-H099,D1-B5-H99,1,5,99,,D01-B05-T06,D1-B5-T6,1,5,6,4,160,,,,,,,
D01-B05-H100,D1-B5-H100,1,5,100,,D01-B05-T06,D1-B5-T6,1,5,6,4,160,,,,,,,
D01-B05-H101,D1-B5-H101,1,5,101,,D01-B05-T09,D1-B5-T9,1,5,9,4,160,,,,,,,
D01-B05-H104,D1-B5-H104,1,5,104,,D01-B05-T08,D1-B5-T8,1,5,8,4,160,,,,,,,
D01-B05-H105,D1-B5-H105,1,5,105,,D01-B05-T09,D1-B5-T9,1,5,9,4,160,,,,,,,
D01-B05-H106,D1-B5-H106,1,5,106,,D01-B05-T09,D1-B5-T9,1,5,9,4,160,,,,,,,
D01-B05-H107,D1-B5-H107,1,5,107,,D01-B05-T09,D1-B5-T9,1,5,9,4,160,,,,,,,
D01-B05-H108,D1-B5-H108,1,5,108,,D01-B05-T09,D1-B5-T9,1,5,9,4,160,,,,,,,
D01-B05-H109,D1-B5-H109,1,5,109,,D01-B05-T12,D1-B5-T12,1,5,12,4,160,,,,,,,
