X,Y,ORIGINAL,NGO,DISTRICT,BLOCK,OLDBIN,NEWBINLTR,NEWBINTTB,IDLTR,IDTTB,GPSLAT,GPSLON,GPSALT,GPSACC,HASID,CONDITION,XCOORD,YCOORD
36.3210415199893,32.289587069986,727,ACTED,11,12,0,2,1,D11-B12-B2,D11-B12-B1,32.28958707000,36.32104152000,676,4,no,,247947,3575104
36.3211678499893,32.289508929986,728,ACTED,11,12,0,3,2,D11-B12-B3,D11-B12-B2,32.28950893000,36.32116785000,708,4,no,,247961,3575100
36.3216995099893,32.289188259986,729,ACTED,11,12,0,4,4,D11-B12-B4,D11-B12-B4,32.28918826000,36.32169951000,654,4,no,,248020,3575085
36.3218575599893,32.289225809986,730,ACTED,11,12,0,5,3,D11-B12-B5,D11-B12-B3,32.28922581000,36.32185756000,620,4,no,,248033,3575094
36.3223594499893,32.288172369986,731,ACTED,11,12,0,8,7,D11-B12-B8,D11-B12-B7,32.28817237000,36.32235945000,688,4,no,,248118,3575001
36.3218132799893,32.288322529986,732,ACTED,11,12,0,7,8,D11-B12-B7,D11-B12-B8,32.28832253000,36.32181328000,670,4,no,,248064,3574999
36.3217280999893,32.288599459986,733,ACTED,11,12,0,6,5,D11-B12-B6,D11-B12-B5,32.28859946000,36.32172810000,602,4,no,,248046,3575025
36.3206722399893,32.288828119986,734,ACTED,11,12,0,1,6,D11-B12-B1,D11-B12-B6,32.28882812000,36.32067224000,661,4,no,,247944,3575013
36.3190534699893,32.2883192399859,735,ACTED,11,13,0,4,2,D11-B13-B4,D11-B13-B2,32.28831924000,36.31905347000,668,4,no,,247821,3574907
36.3183775699892,32.2884359199859,736,ACTED,11,13,0,3,4,D11-B13-B3,D11-B13-B4,32.28843592000,36.31837757000,686,4,no,,247757,3574897
36.3182461999892,32.2885922599859,737,ACTED,11,13,0,2,1,D11-B13-B2,D11-B13-B1,32.28859226000,36.31824620000,678,4,no,,247739,3574909
36.3177471599892,32.2887217299859,738,ACTED,11,13,0,1,3,D11-B13-B1,D11-B13-B3,32.28872173000,36.31774716000,684,4,no,,247690,3574905
36.3200024199893,32.2880362999859,739,ACTED,11,14,0,1,1,D11-B14-B1,D11-B14-B1,32.28803630000,36.32000242000,671,4,no,,247916,3574909
36.3202695599893,32.2878987899859,740,ACTED,11,14,0,2,3,D11-B14-B2,D11-B14-B3,32.28789879000,36.32026956000,692,4,no,,247945,3574903
36.3206638299893,32.287724959986,741,ACTED,11,14,0,3,4,D11-B14-B3,D11-B14-B4,32.28772496000,36.32066383000,679,4,no,,247986,3574898
36.3210344299893,32.287662409986,742,ACTED,11,14,0,4,2,D11-B14-B4,D11-B14-B2,32.28766241000,36.32103443000,671,4,no,,248021,3574904
36.3213851699893,32.287488299986,743,ACTED,11,14,0,5,5,D11-B14-B5,D11-B14-B5,32.28748830000,36.32138517000,671,4,no,,248059,3574898
36.3167173999892,32.2887609099858,744,ACTED,11,15,0,1,1,D11-B15-B1,D11-B15-B1,32.28876091000,36.31671740000,660,4,no,,247598,3574875
36.3182273099892,32.2877107099859,745,ACTED,11,15,0,2,2,D11-B15-B2,D11-B15-B2,32.28771071000,36.31822731000,687,4,no,,247772,3574816
36.3197227299893,32.2872060999859,746,ACTED,11,16,0,1,2,D11-B16-B1,D11-B16-B2,32.28720610000,36.31972273000,675,4,no,,247923,3574813
36.3207820399893,32.287148539986,747,ACTED,11,16,0,2,1,D11-B16-B2,D11-B16-B1,32.28714854000,36.32078204000,677,4,no,,248019,3574843
36.3206706999893,32.286152299986,748,ACTED,11,16,0,3,3,D11-B16-B3,D11-B16-B3,32.28615230000,36.32067070000,676,4,no,,248048,3574735
36.3202510999893,32.2997125099859,749,ACTED,2,2,0,9,2,D2-B2-B9,D2-B2-B2,32.29971251000,36.32025110000,689,4,no,,247483,3576130
36.3202540999893,32.2997426799859,750,ACTED,2,2,0,8,1,D2-B2-B8,D2-B2-B1,32.29974268000,36.32025410000,678,4,no,,247482,3576133
36.3174060499892,32.2999276399859,751,ACTED,2,2,0,4,3,D2-B2-B4,D2-B2-B3,32.29992764000,36.31740605000,690,4,no,,247223,3576058
36.3154138599892,32.3000885199858,752,ACTED,2,1,0,4,4,D2-B1-B4,D2-B1-B4,32.30008852000,36.31541386000,682,4,no,,247041,3576009
36.3153266699892,32.3001352399858,753,ACTED,2,1,0,2,2,D2-B1-B2,D2-B1-B2,32.30013524000,36.31532667000,683,4,no,,247032,3576011
36.3153521199892,32.3001060399858,754,ACTED,2,1,0,3,3,D2-B1-B3,D2-B1-B3,32.30010604000,36.31535212000,674,4,no,,247035,3576009
36.3161332599892,32.2993005299858,755,ACTED,2,3,0,1,2,D2-B3-B1,D2-B3-B2,32.29930053000,36.31613326000,674,4,no,,247135,3575951
36.3161274099892,32.2994980099858,756,ACTED,2,2,0,3,8,D2-B2-B3,D2-B2-B8,32.29949801000,36.31612741000,685,4,no,,247127,3575971
36.3175555799892,32.2993515299858,757,ACTED,2,2,0,6,4,D2-B2-B6,D2-B2-B4,32.29935153000,36.31755558000,691,4,no,,247259,3576003
36.3174845499892,32.2992823499859,758,ACTED,2,2,0,5,5,D2-B2-B5,D2-B2-B5,32.29928235000,36.31748455000,671,4,no,,247255,3575994
36.3176294199892,32.2992016199859,759,ACTED,2,2,0,7,6,D2-B2-B7,D2-B2-B6,32.29920162000,36.31762942000,689,4,no,,247271,3575990
36.3185710199892,32.2991224799859,760,ACTED,2,3,0,2,1,D2-B3-B2,D2-B3-B1,32.29912248000,36.31857102000,676,4,no,,247357,3576013
36.3189834299893,32.2987193799859,761,ACTED,2,4,0,12,1,D2-B4-B12,D2-B4-B1,32.29871938000,36.31898343000,671,4,no,,247409,3575985
36.3180408899892,32.2987879999859,762,ACTED,2,4,0,10,2,D2-B4-B10,D2-B4-B2,32.29878800000,36.31804089000,672,4,no,,247324,3575961
36.3164276499892,32.2990252099858,763,ACTED,2,4,0,7,4,D2-B4-B7,D2-B4-B4,32.29902521000,36.31642765000,661,4,no,,247172,3575932
36.3167702499892,32.2988273599858,764,ACTED,2,4,0,8,5,D2-B4-B8,D2-B4-B5,32.29882736000,36.31677025000,689,4,no,,247210,3575923
36.3194254399893,32.2981136399859,765,ACTED,2,4,0,13,3,D2-B4-B13,D2-B4-B3,32.29811364000,36.31942544000,673,4,no,,247472,3575936
36.3183428699892,32.2982252399859,766,ACTED,2,4,0,11,6,D2-B4-B11,D2-B4-B6,32.29822524000,36.31834287000,687,4,no,,247372,3575912
36.3174066499892,32.2983872299858,767,ACTED,2,4,0,9,7,D2-B4-B9,D2-B4-B7,32.29838723000,36.31740665000,713,4,no,,247283,3575898
36.3159169199892,32.2983843799858,768,ACTED,2,4,0,6,8,D2-B4-B6,D2-B4-B8,32.29838438000,36.31591692000,712,4,no,,247152,3575848
36.3149809899892,32.2985355399858,769,ACTED,2,4,0,5,11,D2-B4-B5,D2-B4-B11,32.29853554000,36.31498099000,689,4,no,,247064,3575833
36.3148479399892,32.2985975399858,770,ACTED,2,4,0,4,10,D2-B4-B4,D2-B4-B10,32.29859754000,36.31484794000,672,4,no,,247049,3575835
36.3148008299892,32.2985758499858,771,ACTED,2,4,0,3,12,D2-B4-B3,D2-B4-B12,32.29857585000,36.31480083000,686,4,no,,247046,3575831
36.3140253599891,32.2986617999857,772,ACTED,2,4,0,2,13,D2-B4-B2,D2-B4-B13,32.29866180000,36.31402536000,680,4,no,,246974,3575815
36.3145066899891,32.2981204999858,773,ACTED,2,5,0,2,4,D2-B5-B2,D2-B5-B4,32.29812050000,36.31450669000,676,4,no,,247038,3575774
36.3145544699891,32.2981236299858,774,ACTED,2,5,0,3,2,D2-B5-B3,D2-B5-B2,32.29812363000,36.31455447000,681,4,no,,247042,3575776
36.3146490999891,32.2977468599858,775,ACTED,2,6,0,3,4,D2-B6-B3,D2-B6-B4,32.29774686000,36.31464910000,674,4,no,,247065,3575740
36.3140913799891,32.2975065399857,776,ACTED,2,6,0,2,6,D2-B6-B2,D2-B6-B6,32.29750654000,36.31409138000,681,4,no,,247025,3575697
36.3137494099891,32.2975578099857,777,ACTED,2,6,0,1,7,D2-B6-B1,D2-B6-B7,32.29755781000,36.31374941000,669,4,no,,246993,3575691
36.3147881399891,32.2973352499858,778,ACTED,2,6,0,4,5,D2-B6-B4,D2-B6-B5,32.29733525000,36.31478814000,677,4,no,,247093,3575702
36.3153045099892,32.2977593399858,779,ACTED,2,5,0,6,5,D2-B5-B6,D2-B5-B5,32.29775934000,36.31530451000,679,4,no,,247122,3575763
36.3153396299892,32.2978646599858,780,ACTED,2,5,0,5,3,D2-B5-B5,D2-B5-B3,32.29786466000,36.31533963000,677,4,no,,247121,3575775
36.3153355899892,32.2979113499858,781,ACTED,2,5,0,4,1,D2-B5-B4,D2-B5-B1,32.29791135000,36.31533559000,693,4,no,,247119,3575780
36.3160419299892,32.2977383299858,782,ACTED,2,6,0,5,3,D2-B6-B5,D2-B6-B3,32.29773833000,36.31604193000,673,4,no,,247188,3575786
36.3168138099892,32.2975929099858,783,ACTED,2,6,0,6,2,D2-B6-B6,D2-B6-B2,32.29759291000,36.31681381000,688,4,no,,247262,3575796
36.3178786399892,32.2975706799859,784,ACTED,2,6,0,7,1,D2-B6-B7,D2-B6-B1,32.29757068000,36.31787864000,689,4,no,,247357,3575829
36.3191058199893,32.2973131699859,785,ACTED,2,7,0,3,1,D2-B7-B3,D2-B7-B1,32.29731317000,36.31910582000,670,4,no,,247475,3575843
36.3191158799893,32.2972922699859,786,ACTED,2,7,0,4,2,D2-B7-B4,D2-B7-B2,32.29729227000,36.31911588000,671,4,no,,247477,3575841
36.3187320499893,32.2968409499859,787,ACTED,2,8,0,8,1,D2-B8-B8,D2-B8-B1,32.29684095000,36.31873205000,666,4,no,,247460,3575781
36.3175328199892,32.2970018599859,788,ACTED,2,8,0,7,2,D2-B8-B7,D2-B8-B2,32.29700186000,36.31753282000,655,4,no,,247348,3575758
36.3168939799892,32.2970478099858,789,ACTED,2,8,0,6,3,D2-B8-B6,D2-B8-B3,32.29704781000,36.31689398000,672,4,no,,247290,3575742
36.3154141599892,32.2972715099858,790,ACTED,2,7,0,2,3,D2-B7-B2,D2-B7-B3,32.29727151000,36.31541416000,681,4,no,,247151,3575716
36.3145989699891,32.2971388899858,791,ACTED,2,8,0,3,6,D2-B8-B3,D2-B8-B6,32.29713889000,36.31459897000,663,4,no,,247084,3575675
36.3144493299891,32.2969527399858,792,ACTED,2,8,0,2,7,D2-B8-B2,D2-B8-B7,32.29695274000,36.31444933000,687,4,no,,247078,3575651
36.3152547999892,32.2970365399858,793,ACTED,2,8,0,4,5,D2-B8-B4,D2-B8-B5,32.29703654000,36.31525480000,673,4,no,,247146,3575687
36.3161628499892,32.2970863399858,794,ACTED,2,8,0,5,4,D2-B8-B5,D2-B8-B4,32.29708634000,36.31616285000,678,4,no,,247224,3575722
36.3179556499892,32.2967186599859,795,ACTED,2,9,0,4,1,D2-B9-B4,D2-B9-B1,32.29671866000,36.31795565000,691,4,no,,247397,3575743
36.3187429599893,32.2963330999859,796,ACTED,2,9,0,8,2,D2-B9-B8,D2-B9-B2,32.29633310000,36.31874296000,673,4,no,,247481,3575729
36.3183065899892,32.2963750499859,797,ACTED,2,9,0,6,3,D2-B9-B6,D2-B9-B3,32.29637505000,36.31830659000,673,4,no,,247441,3575719
36.3183122599892,32.2963600599859,798,ACTED,2,9,0,7,4,D2-B9-B7,D2-B9-B4,32.29636006000,36.31831226000,704,4,no,,247442,3575718
36.3181072499892,32.2963834899859,799,ACTED,2,9,0,5,5,D2-B9-B5,D2-B9-B5,32.29638349000,36.31810725000,671,4,no,,247423,3575713
36.3160881099892,32.2964813399858,800,ACTED,2,9,0,3,6,D2-B9-B3,D2-B9-B6,32.29648134000,36.31608811000,689,4,no,,247241,3575656
36.3156407199892,32.2965337899858,801,ACTED,2,9,0,2,7,D2-B9-B2,D2-B9-B7,32.29653379000,36.31564072000,679,4,no,,247200,3575647
36.3144426299891,32.2966745799858,802,ACTED,2,10,0,3,7,D2-B10-B3,D2-B10-B7,32.29667458000,36.31444263000,672,4,no,,247089,3575622
36.3143401599891,32.2966827899858,803,ACTED,2,10,0,2,8,D2-B10-B2,D2-B10-B8,32.29668279000,36.31434016000,679,4,no,,247079,3575620
36.3142441799891,32.2965817899858,804,ACTED,2,10,0,1,10,D2-B10-B1,D2-B10-B10,32.29658179000,36.31424418000,679,4,no,,247075,3575606
36.3157599799892,32.2968747199858,805,ACTED,2,10,0,5,3,D2-B10-B5,D2-B10-B3,32.29687472000,36.31575998000,673,4,no,,247197,3575686
36.3185874499893,32.2961728299859,806,ACTED,2,10,0,9,1,D2-B10-B9,D2-B10-B1,32.29617283000,36.31858745000,676,4,no,,247474,3575707
36.3186249499892,32.2961273699859,807,ACTED,2,10,0,10,2,D2-B10-B10,D2-B10-B2,32.29612737000,36.31862495000,677,4,no,,247479,3575704
36.3172393299892,32.2962264799858,808,ACTED,2,10,0,8,4,D2-B10-B8,D2-B10-B4,32.29622648000,36.31723933000,697,4,no,,247353,3575668
36.3168445799892,32.2962129599858,809,ACTED,2,10,0,7,5,D2-B10-B7,D2-B10-B5,32.29621296000,36.31684458000,672,4,no,,247318,3575654
36.3159896699892,32.2963237499858,810,ACTED,2,10,0,6,6,D2-B10-B6,D2-B10-B6,32.29632375000,36.31598967000,668,4,no,,247239,3575637
36.3148292399892,32.2964439099858,811,ACTED,2,10,0,4,9,D2-B10-B4,D2-B10-B9,32.29644391000,36.31482924000,678,4,no,,247132,3575611
36.3124143399891,32.2969583599857,812,ACTED,2,9,0,1,8,D2-B9-B1,D2-B9-B8,32.29695836000,36.31241434000,671,4,no,,246899,3575584
36.3125002099891,32.2972546199857,813,ACTED,2,8,0,1,8,D2-B8-B1,D2-B8-B8,32.29725462000,36.31250021000,671,4,no,,246895,3575618
36.3127855199891,32.2978341899857,814,ACTED,2,7,0,1,4,D2-B7-B1,D2-B7-B4,32.29783419000,36.31278552000,672,4,no,,246897,3575688
36.3132238399891,32.2983588199857,815,ACTED,2,5,0,1,6,D2-B5-B1,D2-B5-B6,32.29835882000,36.31322384000,671,4,no,,246915,3575757
36.3137202299891,32.2990240399857,816,ACTED,2,4,0,1,9,D2-B4-B1,D2-B4-B9,32.29902404000,36.31372023000,676,4,no,,246933,3575842
36.3140822399891,32.2995912099858,817,ACTED,2,2,0,1,9,D2-B2-B1,D2-B2-B9,32.29959121000,36.31408224000,677,4,no,,246943,3575913
36.3143808599891,32.3000486699858,818,ACTED,2,2,0,2,7,D2-B2-B2,D2-B2-B7,32.30004867000,36.31438086000,679,4,no,,246952,3575971
36.3148408299892,32.3006647899858,819,ACTED,2,1,0,1,1,D2-B1-B1,D2-B1-B1,32.30066479000,36.31484083000,676,4,no,,246968,3576050
36.3178747499892,32.2957836699859,820,ACTED,12,2,0,11,1,D12-B2-B11,D12-B2-B1,32.29578367000,36.31787475000,687,4,no,,247426,3575643
36.3177141099892,32.2949665999859,821,ACTED,12,2,0,12,2,D12-B2-B12,D12-B2-B2,32.29496660000,36.31771411000,689,4,no,,247444,3575553
36.3171262299892,32.2950241099858,822,ACTED,12,2,0,10,3,D12-B2-B10,D12-B2-B3,32.29502411000,36.31712623000,680,4,no,,247390,3575539
36.3166399699892,32.2949732399858,823,ACTED,12,3,0,7,1,D12-B3-B7,D12-B3-B1,32.29497324000,36.31663997000,700,4,no,,247349,3575518
36.3155034699892,32.2952563399858,824,ACTED,12,2,0,9,5,D12-B2-B9,D12-B2-B5,32.29525634000,36.31550347000,680,4,no,,247237,3575510
36.3154568199892,32.2951930799858,825,ACTED,12,2,0,8,8,D12-B2-B8,D12-B2-B8,32.29519308000,36.31545682000,672,4,no,,247236,3575502
36.3146882099891,32.2951158399858,826,ACTED,12,2,0,7,10,D12-B2-B7,D12-B2-B10,32.29511584000,36.31468821000,672,4,no,,247171,3575468
36.3142416499891,32.2952694899858,827,ACTED,12,3,0,4,5,D12-B3-B4,D12-B3-B5,32.29526949000,36.31424165000,685,4,no,,247126,3575470
36.3142158299891,32.2952319899858,828,ACTED,12,3,0,3,7,D12-B3-B3,D12-B3-B7,32.29523199000,36.31421583000,672,4,no,,247125,3575465
36.3137851399891,32.2958342099857,829,ACTED,12,2,0,6,4,D12-B2-B6,D12-B2-B4,32.29583421000,36.31378514000,672,4,no,,247063,3575513
36.3130547099891,32.2960287399857,830,ACTED,12,2,0,4,6,D12-B2-B4,D12-B2-B6,32.29602874000,36.31305471000,665,4,no,,246991,3575509
36.3130807099891,32.2960109499857,831,ACTED,12,2,0,5,7,D12-B2-B5,D12-B2-B7,32.29601095000,36.31308071000,669,4,no,,246994,3575508
36.3163284299892,32.2946543599858,832,ACTED,12,3,0,5,4,D12-B3-B5,D12-B3-B4,32.29465436000,36.31632843000,673,4,no,,247334,3575475
36.3163231199892,32.2945872499858,833,ACTED,12,3,0,6,6,D12-B3-B6,D12-B3-B6,32.29458725000,36.31632312000,690,4,no,,247336,3575468
36.3174548899892,32.2946483499859,834,ACTED,12,3,0,8,2,D12-B3-B8,D12-B3-B2,32.29464835000,36.31745489000,680,4,no,,247433,3575511
36.3179868299892,32.2944345899859,835,ACTED,12,3,0,9,3,D12-B3-B9,D12-B3-B3,32.29443459000,36.31798683000,659,4,no,,247488,3575507
36.3176923799892,32.2940218799859,836,ACTED,12,4,0,8,1,D12-B4-B8,D12-B4-B1,32.29402188000,36.31769238000,699,4,no,,247479,3575454
36.3161350199892,32.2942233299858,837,ACTED,12,4,0,6,2,D12-B4-B6,D12-B4-B2,32.29422333000,36.31613502000,671,4,no,,247333,3575424
36.3159802999892,32.2941729199858,838,ACTED,12,4,0,5,3,D12-B4-B5,D12-B4-B3,32.29417292000,36.31598030000,674,4,no,,247322,3575413
36.3119632299891,32.2944322499857,839,ACTED,12,4,0,1,9,D12-B4-B1,D12-B4-B9,32.29443225000,36.31196323000,671,4,no,,246957,3575307
36.3118083599891,32.2948851899857,840,ACTED,12,3,0,2,9,D12-B3-B2,D12-B3-B9,32.29488519000,36.31180836000,670,4,no,,246926,3575349
36.3120779399891,32.2936740899857,841,ACTED,12,5,0,1,11,D12-B5-B1,D12-B5-B11,32.29367409000,36.31207794000,671,4,no,,246997,3575232
36.3126812799891,32.2938931899857,842,ACTED,12,5,0,3,8,D12-B5-B3,D12-B5-B8,32.29389319000,36.31268128000,665,4,no,,247042,3575275
36.3126807899891,32.2939711799857,843,ACTED,12,5,0,2,7,D12-B5-B2,D12-B5-B7,32.29397118000,36.31268079000,681,4,no,,247038,3575283
36.3142442799891,32.2940067799858,844,ACTED,12,4,0,3,8,D12-B4-B3,D12-B4-B8,32.29400678000,36.31424428000,661,4,no,,247175,3575338
36.3142412699891,32.2940139499858,845,ACTED,12,4,0,2,7,D12-B4-B2,D12-B4-B7,32.29401395000,36.31424127000,665,4,no,,247174,3575339
36.3147385699892,32.2938997099858,846,ACTED,12,4,0,4,6,D12-B4-B4,D12-B4-B6,32.29389971000,36.31473857000,683,4,no,,247223,3575344
36.3162143399892,32.2938000499858,847,ACTED,12,4,0,7,5,D12-B4-B7,D12-B4-B5,32.29380005000,36.31621434000,672,4,no,,247357,3575382
36.3175230599892,32.2936152999859,848,ACTED,12,4,0,9,4,D12-B4-B9,D12-B4-B4,32.29361530000,36.31752306000,675,4,no,,247480,3575406
36.3169219499892,32.2932758799858,849,ACTED,12,5,0,9,1,D12-B5-B9,D12-B5-B1,32.29327588000,36.31692195000,687,4,no,,247440,3575351
36.3169302199892,32.2932218399858,850,ACTED,12,5,0,11,3,D12-B5-B11,D12-B5-B3,32.29322184000,36.31693022000,679,4,no,,247443,3575346
36.3169332799892,32.2932370399858,851,ACTED,12,5,0,10,2,D12-B5-B10,D12-B5-B2,32.29323704000,36.31693328000,678,4,no,,247442,3575347
36.3155805699892,32.2933414499858,852,ACTED,12,5,0,8,4,D12-B5-B8,D12-B5-B4,32.29334145000,36.31558057000,679,4,no,,247319,3575314
36.3155097699892,32.2933192199858,853,ACTED,12,5,0,7,5,D12-B5-B7,D12-B5-B5,32.29331922000,36.31550977000,673,4,no,,247313,3575309
36.3147007199891,32.2933472699858,854,ACTED,12,5,0,6,6,D12-B5-B6,D12-B5-B6,32.29334727000,36.31470072000,680,4,no,,247241,3575285
36.3133414799891,32.2934802699857,855,ACTED,12,5,0,5,9,D12-B5-B5,D12-B5-B9,32.29348027000,36.31334148000,677,4,no,,247116,3575254
36.3127540699891,32.2935749699857,856,ACTED,12,5,0,4,10,D12-B5-B4,D12-B5-B10,32.29357497000,36.31275407000,679,4,no,,247060,3575244
36.3128341299891,32.2928675999857,857,ACTED,12,6,0,1,6,D12-B6-B1,D12-B6-B6,32.29286760000,36.31283413000,669,4,no,,247095,3575173
36.3132530399891,32.2928576499857,858,ACTED,12,6,0,3,4,D12-B6-B3,D12-B6-B4,32.29285765000,36.31325304000,679,4,no,,247132,3575186
36.3146874499891,32.2928408699858,859,ACTED,12,6,0,4,3,D12-B6-B4,D12-B6-B3,32.29284087000,36.31468745000,677,4,no,,247260,3575232
36.3157299999892,32.2927743899858,860,ACTED,12,6,0,5,1,D12-B6-B5,D12-B6-B1,32.29277439000,36.31573000000,679,4,no,,247354,3575260
36.3162508199892,32.2926124099858,861,ACTED,12,6,0,6,2,D12-B6-B6,D12-B6-B2,32.29261241000,36.31625082000,693,4,no,,247406,3575260
36.3167757099892,32.2921622899858,862,ACTED,12,7,0,5,1,D12-B7-B5,D12-B7-B1,32.29216229000,36.31677571000,687,4,no,,247470,3575231
36.3154783599892,32.2922050299858,863,ACTED,12,7,0,4,2,D12-B7-B4,D12-B7-B2,32.29220503000,36.31547836000,677,4,no,,247354,3575192
36.3144110699891,32.2922328299858,864,ACTED,12,7,0,3,3,D12-B7-B3,D12-B7-B3,32.29223283000,36.31441107000,677,4,no,,247259,3575160
36.3156781799892,32.2917066999858,865,ACTED,12,8,0,2,2,D12-B8-B2,D12-B8-B2,32.29170670000,36.31567818000,676,4,no,,247391,3575147
36.3163154099892,32.2917200899858,866,ACTED,12,8,0,3,1,D12-B8-B3,D12-B8-B1,32.29172009000,36.31631541000,696,4,no,,247447,3575169
36.3164394799892,32.2913006399858,867,ACTED,12,9,0,5,1,D12-B9-B5,D12-B9-B1,32.29130064000,36.31643948000,683,4,no,,247474,3575130
36.3154840599892,32.2913631299858,868,ACTED,12,9,0,4,2,D12-B9-B4,D12-B9-B2,32.29136313000,36.31548406000,678,4,no,,247387,3575105
36.3148239499891,32.2914240199858,869,ACTED,12,9,0,3,4,D12-B9-B3,D12-B9-B4,32.29142402000,36.31482395000,673,4,no,,247327,3575089
36.3156320999892,32.2909526499858,870,ACTED,12,10,0,3,1,D12-B10-B3,D12-B10-B1,32.29095265000,36.31563210000,686,4,no,,247416,3575067
36.3160714799892,32.2907796899858,871,ACTED,12,10,0,5,2,D12-B10-B5,D12-B10-B2,32.29077969000,36.31607148000,678,4,no,,247462,3575064
36.3155035699892,32.2902985799858,872,ACTED,12,10,0,4,5,D12-B10-B4,D12-B10-B5,32.29029858000,36.31550357000,669,4,no,,247431,3574995
36.3147225499891,32.2908866499858,873,ACTED,12,10,0,2,4,D12-B10-B2,D12-B10-B4,32.29088665000,36.31472255000,682,4,no,,247339,3575030
36.3147190999891,32.2909335599858,874,ACTED,12,10,0,1,3,D12-B10-B1,D12-B10-B3,32.29093356000,36.31471910000,669,4,no,,247337,3575035
36.3139945899891,32.2916232599858,875,ACTED,12,9,0,2,5,D12-B9-B2,D12-B9-B5,32.29162326000,36.31399459000,672,4,no,,247246,3575083
36.3139689699891,32.2917042699858,876,ACTED,12,9,0,1,3,D12-B9-B1,D12-B9-B3,32.29170427000,36.31396897000,677,4,no,,247240,3575090
36.3135997699891,32.2920404299857,877,ACTED,12,8,0,1,3,D12-B8-B1,D12-B8-B3,32.29204043000,36.31359977000,675,4,no,,247195,3575113
36.3133831099891,32.2922858299857,878,ACTED,12,7,0,2,5,D12-B7-B2,D12-B7-B5,32.29228583000,36.31338311000,673,4,no,,247166,3575131
36.3131611899891,32.2925601999857,879,ACTED,12,7,0,1,4,D12-B7-B1,D12-B7-B4,32.29256020000,36.31316119000,674,4,no,,247136,3575152
36.3128505899891,32.2928782799857,880,ACTED,12,6,0,2,5,D12-B6-B2,D12-B6-B5,32.29287828000,36.31285059000,671,4,no,,247096,3575175
36.3118552299891,32.2952617799857,881,ACTED,12,3,0,1,8,D12-B3-B1,D12-B3-B8,32.29526178000,36.31185523000,670,4,no,,246915,3575390
36.3118716899891,32.2956963699857,882,ACTED,12,2,0,3,12,D12-B2-B3,D12-B2-B12,32.29569637000,36.31187169000,672,4,no,,246900,3575435
36.3118279499891,32.2957645599857,883,ACTED,12,2,0,1,11,D12-B2-B1,D12-B2-B11,32.29576456000,36.31182795000,676,4,no,,246893,3575441
36.3120266499891,32.2962256399857,884,ACTED,12,2,0,2,9,D12-B2-B2,D12-B2-B9,32.29622564000,36.31202665000,672,4,no,,246893,3575496
